,home_score,away_score,home_team_name,away_team_name,home_formation,away_fromation,HomePlayer1,HomePlayer2,HomePlayer3,HomePlayer4,HomePlayer5,HomePlayer6,HomePlayer7,HomePlayer8,HomePlayer9,HomePlayer10,HomePlayer11,HomePlayer12,HomePlayer13,HomePlayer14,HomePlayer15,HomePlayer16,HomePlayer17,HomePlayer18,HomePlayer19,HomePlayer20,AwayPlayer1,AwayPlayer2,AwayPlayer3,AwayPlayer4,AwayPlayer5,AwayPlayer6,AwayPlayer7,AwayPlayer8,AwayPlayer9,AwayPlayer10,AwayPlayer11,AwayPlayer12,AwayPlayer13,AwayPlayer14,AwayPlayer15,AwayPlayer16,AwayPlayer17,AwayPlayer18,AwayPlayer19,AwayPlayer20,Matchweek,home_GD_prior,away_GD_prior,home_Points_prior,away_Points_prior
28,2,1,Watford,Norwich City,"<strong class=""matchTeamFormation"" data-team-id=""33"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""14"">4-2-3-1</strong>",Ben Foster,Craig Dawson,Kiko Femenía,Christian Kabasele,Adam Masina,Danny Welbeck,Étienne Capoue,Abdoulaye Doucouré,Will Hughes,Ismaïla Sarr,Troy Deeney,Heurelho Gomes,Adrian Mariappa,Craig Cathcart,Roberto Pereyra,Nathaniel Chalobah,Ignacio Pussetto,Tom Cleverley,Andre Gray,João Pedro,Tim Krul,Ben Godfrey,Timm Klose,Max Aarons,Jamal Lewis,Mario Vrancic,Emiliano Buendía,Onel Hernández,Alexander Tettey,Marco Stiepermann,Teemu Pukki,Michael McGovern,Jordan Thomas,Josh Martin,Tom Trybull,Lukas Rupp,Ondrej Duda,Kenny McLean,Josip Drmic,Adam Idah,Matchweek 34,-23,-36,28,21
29,1,1,Arsenal,Leicester City,"<strong class=""matchTeamFormation"" data-team-id=""1"">3-4-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""26"">3-4-3</strong>",Emiliano Martínez,Sead Kolasinac,Shkodran Mustafi,David Luiz,Kieran Tierney,Granit Xhaka,Dani Ceballos,Héctor Bellerín,Bukayo Saka,Pierre-Emerick Aubameyang,Alexandre Lacazette,Matt Macey,Sokratis Papastathopoulos,Rob Holding,Joe Willock,Lucas Torreira,Ainsley Maitland-Niles,Eddie Nketiah,Nicolas Pépé,Reiss Nelson,Kasper Schmeichel,Jonny Evans,Ryan Bennett,Çaglar Söyüncü,Youri Tielemans,Wilfred Ndidi,James Justin,Marc Albrighton,Jamie Vardy,Ayoze Pérez,Kelechi Iheanacho,Danny Ward,Christian Fuchs,Wes Morgan,Harvey Barnes,Dennis Praet,Nampalys Mendy,Hamza Choudhury,Demarai Gray,Matty James,Matchweek 34,8,32,49,58
30,1,0,Tottenham Hotspur,Everton,"<strong class=""matchTeamFormation"" data-team-id=""21"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""7"">4-4-2</strong>",Hugo Lloris,Toby Alderweireld,Sèrge Aurier,Eric Dier,Ben Davies,Giovani Lo Celso,Moussa Sissoko,Harry Winks,Harry Kane,Son Heung-Min,Lucas Moura,Paulo Gazzaniga,Davinson Sánchez,Jan Vertonghen,Tanguy Ndombélé,Dennis Cirkin,Gedson Fernandes,Érik Lamela,Oliver Skipp,Steven Bergwijn,Jordan Pickford,Séamus Coleman,Lucas Digne,Michael Keane,Mason Holgate,Gylfi Sigurdsson,Tom Davies,Alex Iwobi,André Gomes,Richarlison,Dominic Calvert-Lewin,Maarten Stekelenburg,Yerry Mina,Jarrad Branthwaite,Djibril Sidibé,Leighton Baines,Beni Baningime,Anthony Gordon,Bernard,Moise Kean,Matchweek 33,7,-7,45,44
31,1,1,Burnley,Sheffield United,"<strong class=""matchTeamFormation"" data-team-id=""43"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""18"">3-5-2</strong>",Nick Pope,Kevin Long,Charlie Taylor,Phil Bardsley,James Tarkowski,Ashley Westwood,Dwight McNeil,Josh Brownhill,Erik Pieters,Jay Rodríguez,Matej Vydra,Bailey Peacock-Farrell,Jimmy Dunne,Bobby Thomas,Robert Brady,Josh Benson,Jóhann Gudmundsson,Mace Goodridge,Max Thompson,Chris Wood,Dean Henderson,John Egan,Chris Basham,Jack Robinson,Oliver Norwood,George Baldock,Sander Berge,Enda Stevens,Ben Osborn,David McGoldrick,Oliver McBurnie,Simon Moore,Phil Jagielka,Kieron Freeman,Jack O'Connell,Jack Rodwell,Billy Sharp,Richairo Zivkovic,Lys Mousset,,Matchweek 33,-9,1,45,47
32,2,2,Newcastle United,West Ham United,"<strong class=""matchTeamFormation"" data-team-id=""23"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""25"">4-2-3-1</strong>",Martin Dúbravka,Javier Manquillo,Emil Krafth,Federico Fernández,Jamaal Lascelles,Allan Saint-Maximin,Jonjo Shelvey,Joelinton,Isaac Hayden,Miguel Almirón,Dwight Gayle,Karl Darlow,Danny Rose,Fabian Schär,DeAndre Yedlin,Nabil Bentaleb,Valentino Lazaro,Matty Longstaff,Matt Ritchie,Andy Carroll,Lukasz Fabianski,Ryan Fredericks,Angelo Ogbonna,Aaron Cresswell,Issa Diop,Declan Rice,Tomás Soucek,Jarrod Bowen,Manuel Lanzini,Pablo Fornals,Michail Antonio,Darren Randolph,Fabián Balbuena,Arthur Masuaku,Ben Johnson,Jack Wilshere,Mark Noble,Xande Silva,Albian Ajeti,Andrii Yarmolenko,Matchweek 33,-10,-18,42,30
33,2,0,Liverpool,Aston Villa,"<strong class=""matchTeamFormation"" data-team-id=""10"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""2"">4-4-1-1</strong>",Alisson Becker,Virgil van Dijk,Trent Alexander-Arnold,Joe Gomez,Andy Robertson,Naby Keïta,Fabinho,Alex Oxlade-Chamberlain,Mohamed Salah,Divock Origi,Sadio Mané,Adrián,Neco Williams,Harvey Elliott,Georginio Wijnaldum,Curtis Jones,Jordan Henderson,Takumi Minamino,Roberto Firmino,Xherdan Shaqiri,Pepe Reina,Neil Taylor,Tyrone Mings,Kortney Hause,Ezri Konsa,Anwar El Ghazi,John McGinn,Douglas Luiz,Trézéguet,Jack Grealish,Keinan Davis,Ørjan Nyland,Frédéric Guilbert,Ahmed El Mohamady,Jota,Henri Lansbury,Marvelous Nakamba,Conor Hourihane,Mbwana Samatta,Indiana Vassilev,Matchweek 33,45,-24,86,27
34,1,0,Southampton,Manchester City,"<strong class=""matchTeamFormation"" data-team-id=""20"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""11"">4-3-3</strong>",Alex McCarthy,Ryan Bertrand,Kyle Walker-Peters,Jan Bednarek,Jack Stephens,Oriol Romeu,Nathan Redmond,James Ward-Prowse,Stuart Armstrong,Danny Ings,Ché Adams,Angus Gunn,Jake Vokins,Alexandre Jankewitz,Kevin Danso,Moussa Djenepo,Will Ferry,Will Smallbone,Michael Obafemi,Shane Long,Ederson,Eric García,João Cancelo,Oleksandr Zinchenko,Aymeric Laporte,David Silva,Fernandinho,Bernardo Silva,Gabriel Jesus,Riyad Mahrez,Raheem Sterling,Claudio Bravo,Taylor Harwood-Bellis,Nicolás Otamendi,John Stones,Kevin De Bruyne,Ilkay Gündogan,Phil Foden,Tommy Doyle,Rodri,Matchweek 33,-14,48,40,66
35,0,1,Norwich City,Brighton and Hove Albion,"<strong class=""matchTeamFormation"" data-team-id=""14"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""131"">4-2-2-2</strong>",Tim Krul,Jamal Lewis,Timm Klose,Max Aarons,Ben Godfrey,Kenny McLean,Emiliano Buendía,Alexander Tettey,Ondrej Duda,Onel Hernández,Josip Drmic,Michael McGovern,Lukas Rupp,Tom Trybull,Todd Cantwell,Marco Stiepermann,Mario Vrancic,Josh Martin,Adam Idah,Teemu Pukki,Mathew Ryan,Adam Webster,Tariq Lamptey,Dan Burn,Lewis Dunk,Davy Pröpper,Aaron Mooy,Yves Bissouma,Leandro Trossard,Aaron Connolly,Neal Maupay,David Button,Martín Montoya,Shane Duffy,Bernardo,Dale Stephens,Pascal Groß,Solly March,Alexis Mac Allister,Glenn Murray,Matchweek 33,-35,-10,21,33
36,3,0,Leicester City,Crystal Palace,"<strong class=""matchTeamFormation"" data-team-id=""26"">3-4-1-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""6"">4-5-1</strong>",Kasper Schmeichel,James Justin,Jonny Evans,Çaglar Söyüncü,Ben Chilwell,Youri Tielemans,Wilfred Ndidi,Marc Albrighton,Jamie Vardy,Ayoze Pérez,Kelechi Iheanacho,Danny Ward,Christian Fuchs,Wes Morgan,Ryan Bennett,Harvey Barnes,Dennis Praet,Nampalys Mendy,Hamza Choudhury,Demarai Gray,Vicente Guaita,Joel Ward,Patrick van Aanholt,Gary Cahill,Mamadou Sakho,Luka Milivojevic,Jordan Ayew,James McArthur,Jairo Riedewald,Wilfried Zaha,Christian Benteke,Wayne Hennessey,Tyrick Mitchell,Scott Dann,Sam Woods,Cheikhou Kouyaté,James McCarthy,Andros Townsend,Max Meyer,Brandon Pierrick,Matchweek 33,29,-9,55,42
37,5,2,Manchester United,Bournemouth,"<strong class=""matchTeamFormation"" data-team-id=""12"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""127"">4-4-2</strong>",David de Gea,Luke Shaw,Harry Maguire,Victor Lindelöf,Aaron Wan-Bissaka,Marcus Rashford,Paul Pogba,Nemanja Matic,Mason Greenwood,Bruno Fernandes,Anthony Martial,Sergio Romero,Brandon Williams,Eric Bailly,Daniel James,Juan Mata,Andreas Pereira,Fred,Scott McTominay,Odion Ighalo,Aaron Ramsdale,Diego Rico,Adam Smith,Lloyd Kelly,Nathan Aké,David Brooks,Lewis Cook,Jefferson Lerma,Junior Stanislas,Joshua King,Dominic Solanke,Artur Boruc,Mark Travers,Jack Stacey,Andrew Surman,Harry Wilson,Philip Billing,Dan Gosling,Arnaut Danjuma,Sam Surridge,Matchweek 33,20,-24,52,27
38,0,2,Wolverhampton Wanderers,Arsenal,"<strong class=""matchTeamFormation"" data-team-id=""38"">3-5-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""1"">3-4-3</strong>",Rui Patrício,Conor Coady,Willy-Arnaud Boly,Romain Saïss,João Moutinho,Jonny Otto,Rúben Neves,Leander Dendoncker,Matt Doherty,Adama Traoré,Raúl Jiménez,John Ruddy,Maximilian Kilman,Oskar Buur,Rúben Vinagre,Bruno Jordão,Morgan Gibbs-White,Pedro Neto,Leonardo Campana,Diogo Jota,Emiliano Martínez,Sead Kolasinac,Shkodran Mustafi,David Luiz,Granit Xhaka,Dani Ceballos,Cédric Soares,Kieran Tierney,Bukayo Saka,Pierre-Emerick Aubameyang,Eddie Nketiah,Matt Macey,Sokratis Papastathopoulos,Rob Holding,Héctor Bellerín,Joe Willock,Ainsley Maitland-Niles,Lucas Torreira,Alexandre Lacazette,Reiss Nelson,Matchweek 33,11,6,52,46
39,3,0,Chelsea,Watford,"<strong class=""matchTeamFormation"" data-team-id=""4"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""33"">4-5-1</strong>",Kepa,Reece James,César Azpilicueta,Kurt Zouma,Andreas Christensen,N'Golo Kanté,Ross Barkley,Mason Mount,Christian Pulisic,Willian,Olivier Giroud,Willy Caballero,Antonio Rüdiger,Marcos Alonso,Jorginho,Billy Gilmour,Ruben Loftus-Cheek,Tammy Abraham,Pedro,Callum Hudson-Odoi,Ben Foster,Christian Kabasele,Craig Dawson,Adrian Mariappa,Kiko Femenía,Ismaïla Sarr,Nathaniel Chalobah,Abdoulaye Doucouré,Will Hughes,Étienne Capoue,Troy Deeney,Heurelho Gomes,Adam Masina,José Holebas,Craig Cathcart,Roberto Pereyra,Tom Cleverley,Andre Gray,Danny Welbeck,João Pedro,Matchweek 33,13,-20,54,28
40,3,1,Sheffield United,Tottenham Hotspur,"<strong class=""matchTeamFormation"" data-team-id=""18"">3-5-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""21"">4-2-3-1</strong>",Dean Henderson,Chris Basham,Jack Robinson,John Egan,Enda Stevens,Ben Osborn,Oliver Norwood,George Baldock,Sander Berge,David McGoldrick,Oliver McBurnie,Simon Moore,Kieron Freeman,Phil Jagielka,Jack Rodwell,Lys Mousset,Richairo Zivkovic,Billy Sharp,,,Hugo Lloris,Sèrge Aurier,Davinson Sánchez,Ben Davies,Eric Dier,Giovani Lo Celso,Steven Bergwijn,Son Heung-Min,Lucas Moura,Moussa Sissoko,Harry Kane,Paulo Gazzaniga,Toby Alderweireld,Jan Vertonghen,Gedson Fernandes,Dele Alli,Tanguy Ndombélé,Érik Lamela,Harry Winks,Oliver Skipp,Matchweek 32,-1,9,44,45
41,4,0,Manchester City,Liverpool,"<strong class=""matchTeamFormation"" data-team-id=""11"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""10"">4-3-3</strong>",Ederson,Eric García,Kyle Walker,Aymeric Laporte,Benjamin Mendy,Raheem Sterling,Ilkay Gündogan,Rodri,Kevin De Bruyne,Phil Foden,Gabriel Jesus,Claudio Bravo,Nicolás Otamendi,Oleksandr Zinchenko,João Cancelo,John Stones,Bernardo Silva,Tommy Doyle,David Silva,Riyad Mahrez,Alisson Becker,Joe Gomez,Trent Alexander-Arnold,Virgil van Dijk,Andy Robertson,Jordan Henderson,Fabinho,Georginio Wijnaldum,Roberto Firmino,Mohamed Salah,Sadio Mané,Adrián,Neco Williams,James Milner,Harvey Elliott,Alex Oxlade-Chamberlain,Curtis Jones,Naby Keïta,Takumi Minamino,Divock Origi,Matchweek 32,44,49,63,86
42,4,0,Arsenal,Norwich City,"<strong class=""matchTeamFormation"" data-team-id=""1"">3-4-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""14"">4-1-4-1</strong>",Emiliano Martínez,David Luiz,Shkodran Mustafi,Sead Kolasinac,Granit Xhaka,Héctor Bellerín,Kieran Tierney,Dani Ceballos,Reiss Nelson,Alexandre Lacazette,Pierre-Emerick Aubameyang,Matt Macey,Cédric Soares,Rob Holding,Bukayo Saka,Sokratis Papastathopoulos,Ainsley Maitland-Niles,Joe Willock,Eddie Nketiah,Nicolas Pépé,Tim Krul,Ben Godfrey,Max Aarons,Alexander Tettey,Jamal Lewis,Kenny McLean,Todd Cantwell,Lukas Rupp,Tom Trybull,Emiliano Buendía,Teemu Pukki,Michael McGovern,Jordan Thomas,Ondrej Duda,Onel Hernández,Mario Vrancic,Marco Stiepermann,Josh Martin,Adam Idah,Josip Drmic,Matchweek 32,2,-31,43,21
43,1,4,Bournemouth,Newcastle United,"<strong class=""matchTeamFormation"" data-team-id=""127"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""23"">4-2-3-1</strong>",Aaron Ramsdale,Adam Smith,Nathan Aké,Steve Cook,Lloyd Kelly,David Brooks,Jefferson Lerma,Philip Billing,Arnaut Danjuma,Dominic Solanke,Joshua King,Artur Boruc,Diego Rico,Chris Mepham,Jack Stacey,Dan Gosling,Lewis Cook,Harry Wilson,Junior Stanislas,Sam Surridge,Martin Dúbravka,Federico Fernández,Emil Krafth,Javier Manquillo,Jamaal Lascelles,Sean Longstaff,Jonjo Shelvey,Joelinton,Nabil Bentaleb,Allan Saint-Maximin,Dwight Gayle,Karl Darlow,Fabian Schär,Danny Rose,DeAndre Yedlin,Miguel Almirón,Valentino Lazaro,Isaac Hayden,Matt Ritchie,Andy Carroll,Matchweek 32,-21,-13,27,39
44,2,1,Everton,Leicester City,"<strong class=""matchTeamFormation"" data-team-id=""7"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""26"">4-1-4-1</strong>",Jordan Pickford,Mason Holgate,Michael Keane,Lucas Digne,Séamus Coleman,André Gomes,Gylfi Sigurdsson,Alex Iwobi,Anthony Gordon,Dominic Calvert-Lewin,Richarlison,Maarten Stekelenburg,João Virgínia,Leighton Baines,Yerry Mina,Jarrad Branthwaite,Beni Baningime,Tom Davies,Moise Kean,Bernard,Kasper Schmeichel,Jonny Evans,James Justin,Çaglar Söyüncü,Ben Chilwell,Youri Tielemans,Marc Albrighton,Wilfred Ndidi,Dennis Praet,Harvey Barnes,Jamie Vardy,Danny Ward,Christian Fuchs,Wes Morgan,James Maddison,Nampalys Mendy,Demarai Gray,Hamza Choudhury,Kelechi Iheanacho,Ayoze Pérez,Matchweek 32,-8,30,41,55
45,3,2,West Ham United,Chelsea,"<strong class=""matchTeamFormation"" data-team-id=""25"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""4"">4-3-3</strong>",Lukasz Fabianski,Issa Diop,Aaron Cresswell,Angelo Ogbonna,Ryan Fredericks,Tomás Soucek,Declan Rice,Jarrod Bowen,Manuel Lanzini,Pablo Fornals,Michail Antonio,Darren Randolph,Fabián Balbuena,Ben Johnson,Jack Wilshere,Felipe Anderson,Alfie Lewis,Andrii Yarmolenko,Albian Ajeti,Xande Silva,Kepa,Andreas Christensen,Marcos Alonso,César Azpilicueta,Antonio Rüdiger,N'Golo Kanté,Mateo Kovacic,Ross Barkley,Willian,Christian Pulisic,Tammy Abraham,Willy Caballero,Kurt Zouma,Reece James,Billy Gilmour,Ruben Loftus-Cheek,Mason Mount,Jorginho,Olivier Giroud,Callum Hudson-Odoi,Matchweek 32,-19,14,27,54
46,0,3,Brighton and Hove Albion,Manchester United,"<strong class=""matchTeamFormation"" data-team-id=""131"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""12"">4-2-3-1</strong>",Mathew Ryan,Martín Montoya,Shane Duffy,Lewis Dunk,Dan Burn,Dale Stephens,Yves Bissouma,Davy Pröpper,Tariq Lamptey,Aaron Connolly,Alexis Mac Allister,David Button,Ezequiel Schelotto,Bernardo,Aaron Mooy,Pascal Groß,Solly March,Leandro Trossard,Glenn Murray,Neal Maupay,David de Gea,Luke Shaw,Aaron Wan-Bissaka,Harry Maguire,Victor Lindelöf,Marcus Rashford,Paul Pogba,Bruno Fernandes,Nemanja Matic,Mason Greenwood,Anthony Martial,Sergio Romero,Brandon Williams,Eric Bailly,Daniel James,Andreas Pereira,Fred,Juan Mata,Scott McTominay,Odion Ighalo,Matchweek 32,-7,17,33,49
47,0,1,Crystal Palace,Burnley,"<strong class=""matchTeamFormation"" data-team-id=""6"">4-5-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""43"">4-4-1-1</strong>",Vicente Guaita,Scott Dann,Joel Ward,Patrick van Aanholt,Gary Cahill,Andros Townsend,Luka Milivojevic,Cheikhou Kouyaté,James McArthur,Wilfried Zaha,Jordan Ayew,Wayne Hennessey,Nikola Tavares,Mamadou Sakho,Tyrick Mitchell,Sam Woods,Jairo Riedewald,James McCarthy,Max Meyer,Brandon Pierrick,Nick Pope,Phil Bardsley,James Tarkowski,Charlie Taylor,Ben Mee,Josh Brownhill,Erik Pieters,Jack Cork,Ashley Westwood,Dwight McNeil,Matej Vydra,Bailey Peacock-Farrell,Lukas Jensen,Bobby Thomas,Kevin Long,Jimmy Dunne,Mace Goodridge,Max Thompson,,,Matchweek 32,-8,-10,42,42
48,1,3,Watford,Southampton,"<strong class=""matchTeamFormation"" data-team-id=""33"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""20"">4-4-2</strong>",Ben Foster,Kiko Femenía,Adam Masina,Craig Cathcart,Craig Dawson,Will Hughes,Étienne Capoue,Roberto Pereyra,Ismaïla Sarr,Abdoulaye Doucouré,Troy Deeney,Heurelho Gomes,José Holebas,Adrian Mariappa,Christian Kabasele,Tom Cleverley,Ignacio Pussetto,Danny Welbeck,Adalberto Peñaranda,João Pedro,Alex McCarthy,Ryan Bertrand,Kyle Walker-Peters,Jannik Vestergaard,Jan Bednarek,Oriol Romeu,Nathan Redmond,James Ward-Prowse,Will Smallbone,Danny Ings,Shane Long,Angus Gunn,Yan Valery,Jake Vokins,Kevin Danso,Alexandre Jankewitz,Stuart Armstrong,Michael Obafemi,Nathan Tella,Ché Adams,Matchweek 32,-18,-16,28,37
49,0,1,Aston Villa,Wolverhampton Wanderers,"<strong class=""matchTeamFormation"" data-team-id=""2"">4-1-2-1-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""38"">3-5-2</strong>",Ørjan Nyland,Tyrone Mings,Kortney Hause,Ezri Konsa,Matt Targett,Jack Grealish,Marvelous Nakamba,Douglas Luiz,Conor Hourihane,Mbwana Samatta,Keinan Davis,Pepe Reina,Ahmed El Mohamady,Neil Taylor,Jota,Indiana Vassilev,Trézéguet,Anwar El Ghazi,John McGinn,Danny Drinkwater,Rui Patrício,Romain Saïss,Conor Coady,Willy-Arnaud Boly,Jonny Otto,Leander Dendoncker,Matt Doherty,João Moutinho,Rúben Neves,Diogo Jota,Raúl Jiménez,John Ruddy,Rúben Vinagre,Maximilian Kilman,Oskar Buur,Daniel Podence,Bruno Jordão,Morgan Gibbs-White,Pedro Neto,Adama Traoré,Matchweek 32,-23,10,27,49
50,1,0,Burnley,Watford,"<strong class=""matchTeamFormation"" data-team-id=""43"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""33"">4-4-2</strong>",Nick Pope,Matthew Lowton,Charlie Taylor,James Tarkowski,Ben Mee,Dwight McNeil,Jack Cork,Ashley Westwood,Josh Brownhill,Matej Vydra,Jay Rodríguez,Bailey Peacock-Farrell,Lukas Jensen,Jimmy Dunne,Phil Bardsley,Kevin Long,Erik Pieters,Bobby Thomas,Mace Goodridge,Max Thompson,Ben Foster,Adam Masina,Kiko Femenía,Christian Kabasele,Craig Dawson,Will Hughes,Ismaïla Sarr,Tom Cleverley,Étienne Capoue,Troy Deeney,Danny Welbeck,Heurelho Gomes,Craig Cathcart,Adrian Mariappa,Nathaniel Chalobah,Abdoulaye Doucouré,Ignacio Pussetto,Roberto Pereyra,João Pedro,Andre Gray,Matchweek 31,-11,-17,39,28
51,0,2,Southampton,Arsenal,"<strong class=""matchTeamFormation"" data-team-id=""20"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""1"">3-4-3</strong>",Alex McCarthy,Ryan Bertrand,Jan Bednarek,Yan Valery,Jack Stephens,Stuart Armstrong,Nathan Redmond,James Ward-Prowse,Pierre-Emile Højbjerg,Danny Ings,Michael Obafemi,Angus Gunn,Jannik Vestergaard,Jake Vokins,Kyle Walker-Peters,Will Smallbone,Oriol Romeu,Nathan Tella,Shane Long,Ché Adams,Emiliano Martínez,Rob Holding,Shkodran Mustafi,Kieran Tierney,Granit Xhaka,Dani Ceballos,Héctor Bellerín,Bukayo Saka,Nicolas Pépé,Pierre-Emerick Aubameyang,Eddie Nketiah,Matt Macey,Sokratis Papastathopoulos,Sead Kolasinac,Matt Smith,Joe Willock,Ainsley Maitland-Niles,Mesut Özil,Alexandre Lacazette,Reiss Nelson,Matchweek 31,-14,0,37,40
52,2,1,Chelsea,Manchester City,"<strong class=""matchTeamFormation"" data-team-id=""4"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""11"">4-3-3</strong>",Kepa,Andreas Christensen,Marcos Alonso,Antonio Rüdiger,César Azpilicueta,Mason Mount,N'Golo Kanté,Ross Barkley,Christian Pulisic,Olivier Giroud,Willian,Willy Caballero,Kurt Zouma,Reece James,Billy Gilmour,Ruben Loftus-Cheek,Jorginho,Mateo Kovacic,Tammy Abraham,Pedro,Ederson,Fernandinho,Benjamin Mendy,Aymeric Laporte,Kyle Walker,Rodri,Ilkay Gündogan,Kevin De Bruyne,Riyad Mahrez,Raheem Sterling,Bernardo Silva,Scott Carson,Taylor Harwood-Bellis,Nicolás Otamendi,Oleksandr Zinchenko,David Silva,Tommy Doyle,Cole Palmer,Leroy Sané,Gabriel Jesus,Matchweek 31,13,45,51,63
53,3,0,Manchester United,Sheffield United,"<strong class=""matchTeamFormation"" data-team-id=""12"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""18"">3-5-2</strong>",David de Gea,Aaron Wan-Bissaka,Luke Shaw,Harry Maguire,Victor Lindelöf,Mason Greenwood,Nemanja Matic,Paul Pogba,Marcus Rashford,Bruno Fernandes,Anthony Martial,Sergio Romero,Brandon Williams,Eric Bailly,Fred,Daniel James,Juan Mata,Andreas Pereira,Scott McTominay,Odion Ighalo,Simon Moore,Jack Robinson,Chris Basham,Phil Jagielka,Oliver Norwood,Enda Stevens,John Lundstram,George Baldock,John Fleck,David McGoldrick,Lys Mousset,Michael Verrips,Kieron Freeman,Ben Osborn,Sander Berge,Jack Rodwell,Luke Freeman,Richairo Zivkovic,Oliver McBurnie,Billy Sharp,Matchweek 31,14,2,46,44
54,1,1,Newcastle United,Aston Villa,"<strong class=""matchTeamFormation"" data-team-id=""23"">4-4-1-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""2"">4-3-3</strong>",Martin Dúbravka,Federico Fernández,Javier Manquillo,Jamaal Lascelles,Danny Rose,Isaac Hayden,Allan Saint-Maximin,Jonjo Shelvey,Matt Ritchie,Miguel Almirón,Joelinton,Karl Darlow,Emil Krafth,Fabian Schär,DeAndre Yedlin,Nabil Bentaleb,Valentino Lazaro,Andy Carroll,Dwight Gayle,Yoshinori Muto,Ørjan Nyland,Tyrone Mings,Kortney Hause,Ezri Konsa,Matt Targett,Jack Grealish,Douglas Luiz,John McGinn,Anwar El Ghazi,Mbwana Samatta,Trézéguet,Pepe Reina,Ahmed El Mohamady,Neil Taylor,Jota,Indiana Vassilev,Conor Hourihane,Marvelous Nakamba,Borja Bastón,Keinan Davis,Matchweek 31,-13,-23,38,26
55,0,1,Norwich City,Everton,"<strong class=""matchTeamFormation"" data-team-id=""14"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""7"">4-4-2</strong>",Tim Krul,Timm Klose,Max Aarons,Jamal Lewis,Ben Godfrey,Kenny McLean,Lukas Rupp,Alexander Tettey,Onel Hernández,Ondrej Duda,Josip Drmic,Michael McGovern,Tom Trybull,Moritz Leitner,Todd Cantwell,Marco Stiepermann,Emiliano Buendía,Mario Vrancic,Teemu Pukki,Adam Idah,Jordan Pickford,Mason Holgate,Michael Keane,Lucas Digne,Séamus Coleman,André Gomes,Bernard,Alex Iwobi,Tom Davies,Dominic Calvert-Lewin,Richarlison,Maarten Stekelenburg,João Virgínia,Leighton Baines,Jarrad Branthwaite,Cuco Martina,Beni Baningime,Gylfi Sigurdsson,Anthony Gordon,Moise Kean,Matchweek 31,-30,-9,21,38
56,1,0,Wolverhampton Wanderers,Bournemouth,"<strong class=""matchTeamFormation"" data-team-id=""38"">3-4-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""127"">4-5-1</strong>",Rui Patrício,Romain Saïss,Conor Coady,Willy-Arnaud Boly,Jonny Otto,Matt Doherty,João Moutinho,Rúben Neves,Diogo Jota,Raúl Jiménez,Adama Traoré,John Ruddy,Rúben Vinagre,Maximilian Kilman,Oskar Buur,Daniel Podence,Bruno Jordão,Leander Dendoncker,Morgan Gibbs-White,Pedro Neto,Aaron Ramsdale,Adam Smith,Nathan Aké,Steve Cook,Jack Stacey,Lewis Cook,David Brooks,Jefferson Lerma,Junior Stanislas,Philip Billing,Callum Wilson,Artur Boruc,Diego Rico,Chris Mepham,Lloyd Kelly,Dan Gosling,Harry Wilson,Andrew Surman,Dominic Solanke,Arnaut Danjuma,Matchweek 31,9,-20,46,27
