,home_score,away_score,home_team_name,away_team_name,home_formation,away_fromation,HomePlayer1,HomePlayer2,HomePlayer3,HomePlayer4,HomePlayer5,HomePlayer6,HomePlayer7,HomePlayer8,HomePlayer9,HomePlayer10,HomePlayer11,HomePlayer12,HomePlayer13,HomePlayer14,HomePlayer15,HomePlayer16,HomePlayer17,HomePlayer18,HomePlayer19,HomePlayer20,AwayPlayer1,AwayPlayer2,AwayPlayer3,AwayPlayer4,AwayPlayer5,AwayPlayer6,AwayPlayer7,AwayPlayer8,AwayPlayer9,AwayPlayer10,AwayPlayer11,AwayPlayer12,AwayPlayer13,AwayPlayer14,AwayPlayer15,AwayPlayer16,AwayPlayer17,AwayPlayer18,AwayPlayer19,AwayPlayer20,Matchweek,home_GD_prior,away_GD_prior,home_Points_prior,away_Points_prior
99,0,0,Crystal Palace,Manchester City,"<strong class=""matchTeamFormation"" data-team-id=""6"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""11"">4-3-3</strong>",Vicente Guaita,Nathaniel Clyne,Marc Guéhi,Tyrick Mitchell,Joachim Andersen,Conor Gallagher,Jeffrey Schlupp,Cheikhou Kouyaté,Jean-Philippe Mateta,Michael Olise,Wilfried Zaha,Jack Butland,Remi Matthews,Joel Ward,James Tomkins,Jairo Riedewald,Eberechi Eze,Odsonne Édouard,Christian Benteke,Jordan Ayew,Ederson,Kyle Walker,João Cancelo,John Stones,Aymeric Laporte,Rodri,Kevin De Bruyne,Bernardo Silva,Jack Grealish,Phil Foden,Riyad Mahrez,Zack Steffen,Scott Carson,Nathan Aké,Oleksandr Zinchenko,Luke Mbete,Ilkay Gündogan,Fernandinho,Gabriel Jesus,Raheem Sterling,Matchweek 29,1,50,33,69
100,1,0,Chelsea,Newcastle United,"<strong class=""matchTeamFormation"" data-team-id=""4"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""23"">5-4-1</strong>",Édouard Mendy,Malang Sarr,Antonio Rüdiger,Trevoh Chalobah,Andreas Christensen,Mason Mount,N'Golo Kanté,Jorginho,Hakim Ziyech,Kai Havertz,Timo Werner,Kepa,Marcos Alonso,Thiago Silva,Ross Barkley,Ruben Loftus-Cheek,Christian Pulisic,Saúl Ñíguez,Mateo Kovacic,Romelu Lukaku,Martin Dúbravka,Fabian Schär,Jamaal Lascelles,Matt Targett,Javier Manquillo,Dan Burn,Jacob Murphy,Bruno Guimarães,Miguel Almirón,Sean Longstaff,Chris Wood,Karl Darlow,Mark Gillespie,Emil Krafth,Paul Dummett,Ryan Fraser,Matt Ritchie,Lucas De Bolle,Allan Saint-Maximin,Dwight Gayle,Matchweek 29,37,-16,56,31
101,0,1,Everton,Wolverhampton Wanderers,"<strong class=""matchTeamFormation"" data-team-id=""7"">3-4-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""38"">3-5-2</strong>",Jordan Pickford,Ben Godfrey,Jonjoe Kenny,Mason Holgate,Séamus Coleman,Abdoulaye Doucouré,Vitalii Mykolenko,Donny van de Beek,Anthony Gordon,Demarai Gray,Richarlison,Asmir Begovic,Michael Keane,André Gomes,Dele Alli,Allan,Andros Townsend,Anwar El Ghazi,Salomón Rondón,Alex Iwobi,José Sá,Romain Saïss,Maximilian Kilman,Conor Coady,Marçal,Rúben Neves,Leander Dendoncker,João Moutinho,Jonny Otto,Hwang Hee-Chan,Raúl Jiménez,John Ruddy,Willy-Arnaud Boly,Rayan Aït-Nouri,Toti,Luke Cundle,Daniel Podence,Fábio Silva,Trincão,Chiquinho,Matchweek 29,-17,5,25,43
102,2,1,Leeds United,Norwich City,"<strong class=""matchTeamFormation"" data-team-id=""9"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""14"">4-3-3</strong>",Illan Meslier,Diego Llorente,Pascal Struijk,Luke Ayling,Stuart Dallas,Mateusz Klich,Raphinha,Adam Forshaw,Rodrigo,Daniel James,Patrick Bamford,Kristoffer Klaesson,Robin Koch,Charlie Cresswell,Crysencio Summerville,Jamie Shackleton,Jack Harrison,Lewis Bate,Joe Gelhardt,Sam Greenwood,Tim Krul,Max Aarons,Brandon Williams,Ozan Kabak,Ben Gibson,Pierre Lees-Melou,Kenny McLean,Lukas Rupp,Josh Sargent,Milot Rashica,Teemu Pukki,Angus Gunn,Dimitris Giannoulis,Jonathan Tomkinson,Billy Gilmour,Jacob Sørensen,Przemyslaw Placheta,Kieran Dowell,Mathias Normann,Jonathan Rowe,Matchweek 29,-35,-44,23,17
103,1,2,Southampton,Watford,"<strong class=""matchTeamFormation"" data-team-id=""20"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""33"">4-3-3</strong>",Fraser Forster,Mohammed Salisu,Kyle Walker-Peters,Jan Bednarek,Romain Perraud,Oriol Romeu,James Ward-Prowse,Stuart Armstrong,Mohamed Elyounoussi,Ché Adams,Will Smallbone,Willy Caballero,Jack Stephens,Yan Valery,Ibrahima Diallo,Nathan Redmond,Adam Armstrong,Shane Long,Armando Broja,Theo Walcott,Ben Foster,Christian Kabasele,Hassane Kamara,Kiko Femenía,Samir,Imrân Louza,Juraj Kucka,Moussa Sissoko,João Pedro,Emmanuel Dennis,Cucho Hernández,Daniel Bachmann,Adam Masina,William Troost-Ekong,Craig Cathcart,Edo Kayembe,Ken Sema,Tom Cleverley,Samuel Kalu,Joshua King,Matchweek 29,-8,-27,35,19
104,2,1,West Ham United,Aston Villa,"<strong class=""matchTeamFormation"" data-team-id=""25"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""2"">4-1-2-1-2</strong>",Lukasz Fabianski,Kurt Zouma,Craig Dawson,Aaron Cresswell,Ben Johnson,Tomás Soucek,Manuel Lanzini,Declan Rice,Pablo Fornals,Saïd Benrahma,Michail Antonio,Alphonse Areola,Issa Diop,Arthur Masuaku,Ryan Fredericks,Sonny Perkins,Mark Noble,Alex Král,Andrii Yarmolenko,Armstrong Oko-Flex,Emiliano Martínez,Calum Chambers,Lucas Digne,Matty Cash,Tyrone Mings,Philippe Coutinho,John McGinn,Jacob Ramsey,Douglas Luiz,Ollie Watkins,Danny Ings,Robin Olsen,Ashley Young,Ezri Konsa,Tim Iroegbunam,Carney Chukwuemeka,Morgan Sanson,Emiliano Buendía,Leon Bailey,Bertrand Traoré,Matchweek 29,11,3,45,36
105,2,0,Arsenal,Leicester City,"<strong class=""matchTeamFormation"" data-team-id=""1"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""26"">4-2-3-1</strong>",Aaron Ramsdale,Cédric Soares,Gabriel Magalhães,Kieran Tierney,Ben White,Martin Ødegaard,Thomas Partey,Granit Xhaka,Bukayo Saka,Gabriel Martinelli,Alexandre Lacazette,Bernd Leno,Nuno Tavares,Zak Swanson,Rob Holding,Emile Smith Rowe,Albert Sambi Lokonga,Mohamed Elneny,Eddie Nketiah,Nicolas Pépé,Kasper Schmeichel,Ricardo Pereira,Luke Thomas,Daniel Amartey,Çaglar Söyüncü,Kiernan Dewsbury-Hall,Marc Albrighton,James Maddison,Harvey Barnes,Nampalys Mendy,Kelechi Iheanacho,Eldin Jakupovic,James Justin,Jannik Vestergaard,Hamza Choudhury,Wilfred Ndidi,Youri Tielemans,Ademola Lookman,Patson Daka,Ayoze Pérez,Matchweek 29,10,-3,48,33
106,0,2,Brighton and Hove Albion,Liverpool,"<strong class=""matchTeamFormation"" data-team-id=""131"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""10"">4-3-3</strong>",Robert Sánchez,Lewis Dunk,Tariq Lamptey,Marc Cucurella,Joël Veltman,Leandro Trossard,Solly March,Alexis Mac Allister,Yves Bissouma,Steven Alzate,Neal Maupay,Tom McGill,Jason Steele,Shane Duffy,Pascal Groß,Adam Lallana,Enock Mwepu,Jakub Moder,Marc Leonard,Danny Welbeck,Alisson Becker,Andy Robertson,Virgil van Dijk,Joël Matip,Trent Alexander-Arnold,Jordan Henderson,Naby Keïta,Fabinho,Luis Díaz,Mohamed Salah,Sadio Mané,Caoimhín Kelleher,Kostas Tsimikas,Joe Gomez,James Milner,Harvey Elliott,Curtis Jones,Thiago Alcântara,Diogo Jota,Roberto Firmino,Matchweek 29,-8,53,33,66
107,2,0,Brentford,Burnley,"<strong class=""matchTeamFormation"" data-team-id=""130"">4-5-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""43"">4-4-2</strong>",David Raya,Pontus Jansson,Ethan Pinnock,Rico Henry,Kristoffer Ajer,Vitaly Janelt,Bryan Mbeumo,Christian Nørgaard,Sergi Canós,Christian Eriksen,Ivan Toney,Jonas Lössl,Zanka,Mads Roerslev,Mads Bech,Mathias Jensen,Yoane Wissa,Frank Onyeka,Shandon Baptiste,Saman Ghoddos,Nick Pope,Nathan Collins,James Tarkowski,Connor Roberts,Charlie Taylor,Aaron Lennon,Ashley Westwood,Dwight McNeil,Josh Brownhill,Wout Weghorst,Maxwel Cornet,Wayne Hennessey,Bobby Thomas,Matthew Lowton,Kevin Long,Phil Bardsley,Dale Stephens,Jack Cork,Jay Rodríguez,Ashley Barnes,Matchweek 29,-15,-14,27,21
108,3,2,Manchester United,Tottenham Hotspur,"<strong class=""matchTeamFormation"" data-team-id=""12"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""21"">3-4-2-1</strong>",David de Gea,Diogo Dalot,Harry Maguire,Alex Telles,Raphaël Varane,Nemanja Matic,Marcus Rashford,Jadon Sancho,Paul Pogba,Fred,Cristiano Ronaldo,Dean Henderson,Victor Lindelöf,Phil Jones,Aaron Wan-Bissaka,Eric Bailly,Juan Mata,Jesse Lingard,Edinson Cavani,Anthony Elanga,Hugo Lloris,Cristian Romero,Ben Davies,Eric Dier,Matt Doherty,Sergio Reguilón,Rodrigo Bentancur,Pierre-Emile Højbjerg,Dejan Kulusevski,Son Heung-Min,Harry Kane,Pierluigi Gollini,Davinson Sánchez,Joe Rodon,Emerson Royal,Harry Winks,Harvey White,Lucas Moura,Steven Bergwijn,Dane Scarlett,Matchweek 29,7,10,47,48
109,1,3,Norwich City,Chelsea,"<strong class=""matchTeamFormation"" data-team-id=""14"">5-3-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""4"">3-4-2-1</strong>",Tim Krul,Max Aarons,Christoph Zimmermann,Brandon Williams,Grant Hanley,Ozan Kabak,Pierre Lees-Melou,Kenny McLean,Mathias Normann,Josh Sargent,Teemu Pukki,Angus Gunn,Ben Gibson,Dimitris Giannoulis,Lukas Rupp,Jacob Sørensen,Przemyslaw Placheta,Kieran Dowell,Milot Rashica,Jonathan Rowe,Édouard Mendy,Thiago Silva,Trevoh Chalobah,Andreas Christensen,César Azpilicueta,Jorginho,Saúl Ñíguez,Mateo Kovacic,Timo Werner,Kai Havertz,Mason Mount,Kepa,Malang Sarr,Antonio Rüdiger,Kenedy,N'Golo Kanté,Harvey Vale,Ruben Loftus-Cheek,Hakim Ziyech,Romelu Lukaku,Matchweek 28,-42,35,17,53
110,1,2,Southampton,Newcastle United,"<strong class=""matchTeamFormation"" data-team-id=""20"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""23"">4-3-3</strong>",Fraser Forster,Kyle Walker-Peters,Mohammed Salisu,Tino Livramento,Jan Bednarek,Oriol Romeu,Mohamed Elyounoussi,Stuart Armstrong,James Ward-Prowse,Ché Adams,Armando Broja,Willy Caballero,Jack Stephens,Romain Perraud,Yan Valery,Ibrahima Diallo,Moussa Djenepo,Will Smallbone,Shane Long,Adam Armstrong,Martin Dúbravka,Fabian Schär,Matt Targett,Emil Krafth,Dan Burn,Bruno Guimarães,Jonjo Shelvey,Joe Willock,Jacob Murphy,Ryan Fraser,Chris Wood,Karl Darlow,Paul Dummett,Javier Manquillo,Jamaal Lascelles,Miguel Almirón,Matt Ritchie,Lucas De Bolle,Sean Longstaff,Dwight Gayle,Matchweek 28,-7,-16,35,28
111,4,0,Wolverhampton Wanderers,Watford,"<strong class=""matchTeamFormation"" data-team-id=""38"">3-4-2-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""33"">4-3-3</strong>",José Sá,Willy-Arnaud Boly,Romain Saïss,Conor Coady,João Moutinho,Jonny Otto,Rúben Neves,Rayan Aït-Nouri,Raúl Jiménez,Daniel Podence,Hwang Hee-Chan,John Ruddy,Maximilian Kilman,Marçal,Leander Dendoncker,Luke Cundle,Fábio Silva,Pedro Neto,Chiquinho,Trincão,Ben Foster,Samir,Hassane Kamara,Kiko Femenía,Craig Cathcart,Imrân Louza,Tom Cleverley,Moussa Sissoko,Emmanuel Dennis,Joshua King,Cucho Hernández,Daniel Bachmann,Christian Kabasele,Francisco Sierralta,Adam Masina,Peter Etebo,Edo Kayembe,Juraj Kucka,Ken Sema,Samuel Kalu,Matchweek 28,1,-23,40,19
112,0,3,Leeds United,Aston Villa,"<strong class=""matchTeamFormation"" data-team-id=""9"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""2"">4-3-1-2</strong>",Illan Meslier,Stuart Dallas,Luke Ayling,Pascal Struijk,Junior Firpo,Jack Harrison,Raphinha,Adam Forshaw,Rodrigo,Robin Koch,Daniel James,Kristoffer Klaesson,Charlie Cresswell,Diego Llorente,Crysencio Summerville,Mateusz Klich,Jamie Shackleton,Sam Greenwood,Joe Gelhardt,Patrick Bamford,Emiliano Martínez,Calum Chambers,Lucas Digne,Matty Cash,Tyrone Mings,Douglas Luiz,John McGinn,Jacob Ramsey,Philippe Coutinho,Danny Ings,Ollie Watkins,Robin Olsen,Ashley Young,Ezri Konsa,Emiliano Buendía,Morgan Sanson,Carney Chukwuemeka,Tim Iroegbunam,Bertrand Traoré,Leon Bailey,Matchweek 28,-32,0,23,33
113,5,0,Tottenham Hotspur,Everton,"<strong class=""matchTeamFormation"" data-team-id=""21"">3-4-2-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""7"">4-2-3-1</strong>",Hugo Lloris,Cristian Romero,Ben Davies,Eric Dier,Ryan Sessegnon,Matt Doherty,Rodrigo Bentancur,Pierre-Emile Højbjerg,Dejan Kulusevski,Son Heung-Min,Harry Kane,Pierluigi Gollini,Sergio Reguilón,Davinson Sánchez,Joe Rodon,Emerson Royal,Harry Winks,Harvey White,Lucas Moura,Steven Bergwijn,Jordan Pickford,Michael Keane,Séamus Coleman,Jonjoe Kenny,Mason Holgate,Anthony Gordon,Allan,Abdoulaye Doucouré,Richarlison,Donny van de Beek,Dominic Calvert-Lewin,Asmir Begovic,Jarrad Branthwaite,Vitalii Mykolenko,André Gomes,Dele Alli,Andros Townsend,Anwar El Ghazi,Salomón Rondón,Alex Iwobi,Matchweek 28,3,-13,42,22
114,2,3,Watford,Arsenal,"<strong class=""matchTeamFormation"" data-team-id=""33"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""1"">4-2-3-1</strong>",Ben Foster,Samir,Craig Cathcart,Hassane Kamara,Kiko Femenía,Imrân Louza,Moussa Sissoko,Tom Cleverley,João Pedro,Emmanuel Dennis,Cucho Hernández,Daniel Bachmann,Francisco Sierralta,Adam Masina,Christian Kabasele,Ken Sema,Peter Etebo,Juraj Kucka,Edo Kayembe,Samuel Kalu,Aaron Ramsdale,Gabriel Magalhães,Ben White,Cédric Soares,Kieran Tierney,Granit Xhaka,Martin Ødegaard,Bukayo Saka,Thomas Partey,Gabriel Martinelli,Alexandre Lacazette,Bernd Leno,Rob Holding,Nuno Tavares,Zak Swanson,Albert Sambi Lokonga,Mohamed Elneny,Omari Hutchinson,Nicolas Pépé,Eddie Nketiah,Matchweek 28,-26,11,19,45
115,4,1,Manchester City,Manchester United,"<strong class=""matchTeamFormation"" data-team-id=""11"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""12"">4-2-3-1</strong>",Ederson,Kyle Walker,Aymeric Laporte,João Cancelo,John Stones,Rodri,Bernardo Silva,Kevin De Bruyne,Jack Grealish,Phil Foden,Riyad Mahrez,Scott Carson,Oleksandr Zinchenko,Luke Mbete,Fernandinho,James McAtee,Ilkay Gündogan,Gabriel Jesus,Raheem Sterling,Liam Delap,David de Gea,Harry Maguire,Aaron Wan-Bissaka,Alex Telles,Victor Lindelöf,Jadon Sancho,Paul Pogba,Anthony Elanga,Fred,Scott McTominay,Bruno Fernandes,Dean Henderson,Phil Jones,Eric Bailly,Diogo Dalot,Juan Mata,Nemanja Matic,Hannibal Mejbri,Jesse Lingard,Marcus Rashford,Matchweek 28,47,10,66,47
116,4,0,Aston Villa,Southampton,"<strong class=""matchTeamFormation"" data-team-id=""2"">4-3-1-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""20"">4-4-2</strong>",Emiliano Martínez,Ashley Young,Calum Chambers,Tyrone Mings,Matty Cash,Jacob Ramsey,Douglas Luiz,John McGinn,Philippe Coutinho,Ollie Watkins,Danny Ings,Robin Olsen,Kortney Hause,Emiliano Buendía,Tim Iroegbunam,Morgan Sanson,Tommi O'Reilly,Ben Chrisene,Leon Bailey,Bertrand Traoré,Fraser Forster,Jack Stephens,Jan Bednarek,Tino Livramento,Romain Perraud,Oriol Romeu,Mohamed Elyounoussi,James Ward-Prowse,Stuart Armstrong,Ché Adams,Armando Broja,Willy Caballero,Yan Valery,Kyle Walker-Peters,Moussa Djenepo,Ibrahima Diallo,Nathan Redmond,Will Smallbone,Theo Walcott,Adam Armstrong,Matchweek 28,-1,-4,33,35
117,0,4,Burnley,Chelsea,"<strong class=""matchTeamFormation"" data-team-id=""43"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""4"">3-4-2-1</strong>",Nick Pope,James Tarkowski,Connor Roberts,Nathan Collins,Charlie Taylor,Dwight McNeil,Josh Brownhill,Ashley Westwood,Aaron Lennon,Wout Weghorst,Jay Rodríguez,Wayne Hennessey,Bobby Thomas,Phil Bardsley,Kevin Long,Matthew Lowton,Maxwel Cornet,Jack Cork,Lewis Richardson,Ashley Barnes,Édouard Mendy,Antonio Rüdiger,Trevoh Chalobah,Thiago Silva,Saúl Ñíguez,Jorginho,Reece James,N'Golo Kanté,Kai Havertz,Christian Pulisic,Mason Mount,Kepa,Andreas Christensen,Malang Sarr,Mateo Kovacic,Ruben Loftus-Cheek,Kenedy,Hakim Ziyech,Timo Werner,Romelu Lukaku,Matchweek 28,-10,33,21,53
118,2,1,Newcastle United,Brighton and Hove Albion,"<strong class=""matchTeamFormation"" data-team-id=""23"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""131"">4-1-2-1-2</strong>",Martin Dúbravka,Emil Krafth,Matt Targett,Fabian Schär,Dan Burn,Joe Willock,Joelinton,Jonjo Shelvey,Jacob Murphy,Chris Wood,Ryan Fraser,Karl Darlow,Paul Dummett,Javier Manquillo,Jamaal Lascelles,Miguel Almirón,Bruno Guimarães,Sean Longstaff,Allan Saint-Maximin,Dwight Gayle,Robert Sánchez,Joël Veltman,Marc Cucurella,Shane Duffy,Lewis Dunk,Jakub Moder,Steven Alzate,Leandro Trossard,Pascal Groß,Danny Welbeck,Tariq Lamptey,Jason Steele,Haydon Roberts,Moisés Caicedo,Solly March,Alexis Mac Allister,Yves Bissouma,Adam Lallana,Evan Ferguson,Neal Maupay,Matchweek 28,-16,-5,28,33
119,1,0,Liverpool,West Ham United,"<strong class=""matchTeamFormation"" data-team-id=""10"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""25"">4-4-2</strong>",Alisson Becker,Ibrahima Konaté,Trent Alexander-Arnold,Virgil van Dijk,Andy Robertson,Jordan Henderson,Fabinho,Naby Keïta,Mohamed Salah,Sadio Mané,Luis Díaz,Caoimhín Kelleher,Joe Gomez,James Milner,Harvey Elliott,Alex Oxlade-Chamberlain,Curtis Jones,Divock Origi,Takumi Minamino,Diogo Jota,Lukasz Fabianski,Ben Johnson,Aaron Cresswell,Craig Dawson,Kurt Zouma,Tomás Soucek,Jarrod Bowen,Nikola Vlasic,Manuel Lanzini,Pablo Fornals,Michail Antonio,Alphonse Areola,Issa Diop,Ryan Fredericks,Arthur Masuaku,Alex Král,Mark Noble,Dan Chesters,Saïd Benrahma,Armstrong Oko-Flex,Matchweek 28,50,12,60,45
120,1,0,Leicester City,Leeds United,"<strong class=""matchTeamFormation"" data-team-id=""26"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""9"">4-2-3-1</strong>",Kasper Schmeichel,Hamza Choudhury,Luke Thomas,Daniel Amartey,Çaglar Söyüncü,Wilfred Ndidi,Kiernan Dewsbury-Hall,Youri Tielemans,Marc Albrighton,Jamie Vardy,Harvey Barnes,Danny Ward,Jannik Vestergaard,Boubakary Soumaré,Lewis Brunt,Nampalys Mendy,Ayoze Pérez,Patson Daka,Ademola Lookman,Kelechi Iheanacho,Illan Meslier,Junior Firpo,Pascal Struijk,Luke Ayling,Stuart Dallas,Mateusz Klich,Robin Koch,Raphinha,Rodrigo,Jack Harrison,Daniel James,Kristoffer Klaesson,Charlie Cresswell,Jamie Shackleton,Crysencio Summerville,Adam Forshaw,Sam Greenwood,Joe Gelhardt,Patrick Bamford,Tyler Roberts,Matchweek 28,-4,-34,30,23
121,1,3,Norwich City,Brentford,"<strong class=""matchTeamFormation"" data-team-id=""14"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""130"">4-5-1</strong>",Tim Krul,Ben Gibson,Sam Byram,Brandon Williams,Grant Hanley,Mathias Normann,Kenny McLean,Billy Gilmour,Milot Rashica,Josh Sargent,Teemu Pukki,Angus Gunn,Dimitris Giannoulis,Christoph Zimmermann,Max Aarons,Przemyslaw Placheta,Jacob Sørensen,Pierre Lees-Melou,Kieran Dowell,Jonathan Rowe,David Raya,Ethan Pinnock,Pontus Jansson,Rico Henry,Kristoffer Ajer,Christian Nørgaard,Vitaly Janelt,Sergi Canós,Bryan Mbeumo,Christian Eriksen,Ivan Toney,Jonas Lössl,Mads Roerslev,Zanka,Mads Bech,Yoane Wissa,Shandon Baptiste,Frank Onyeka,Mathias Jensen,Saman Ghoddos,Matchweek 28,-42,-17,17,24
122,0,2,Wolverhampton Wanderers,Crystal Palace,"<strong class=""matchTeamFormation"" data-team-id=""38"">3-4-2-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""6"">4-2-3-1</strong>",José Sá,Conor Coady,Maximilian Kilman,Romain Saïss,Ki-Jana Hoever,Rúben Neves,Marçal,João Moutinho,Hwang Hee-Chan,Pedro Neto,Daniel Podence,John Ruddy,Willy-Arnaud Boly,Rayan Aït-Nouri,Jonny Otto,Leander Dendoncker,Raúl Jiménez,Trincão,Fábio Silva,Chiquinho,Vicente Guaita,Joachim Andersen,Tyrick Mitchell,Marc Guéhi,Nathaniel Clyne,Wilfried Zaha,Conor Gallagher,Cheikhou Kouyaté,Jeffrey Schlupp,Michael Olise,Jean-Philippe Mateta,Jack Butland,Martin Kelly,Jairo Riedewald,Eberechi Eze,Luka Milivojevic,Will Hughes,Jordan Ayew,Christian Benteke,Odsonne Édouard,Matchweek 28,7,-1,43,30
123,0,2,Burnley,Leicester City,"<strong class=""matchTeamFormation"" data-team-id=""43"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""26"">4-3-3</strong>",Nick Pope,Ben Mee,Charlie Taylor,James Tarkowski,Connor Roberts,Aaron Lennon,Dwight McNeil,Josh Brownhill,Ashley Westwood,Maxwel Cornet,Wout Weghorst,Wayne Hennessey,Phil Bardsley,Matthew Lowton,Kevin Long,Nathan Collins,Jack Cork,Lewis Richardson,Jay Rodríguez,Ashley Barnes,Kasper Schmeichel,Ricardo Pereira,Luke Thomas,Daniel Amartey,Çaglar Söyüncü,Kiernan Dewsbury-Hall,Youri Tielemans,Wilfred Ndidi,Marc Albrighton,Patson Daka,Harvey Barnes,Danny Ward,Jannik Vestergaard,Nampalys Mendy,James Maddison,Hamza Choudhury,Kelechi Iheanacho,Ayoze Pérez,Jamie Vardy,Ademola Lookman,Matchweek 27,-8,-6,21,27
124,1,0,West Ham United,Wolverhampton Wanderers,"<strong class=""matchTeamFormation"" data-team-id=""25"">3-4-2-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""38"">3-4-2-1</strong>",Lukasz Fabianski,Craig Dawson,Kurt Zouma,Aaron Cresswell,Tomás Soucek,Declan Rice,Ben Johnson,Pablo Fornals,Jarrod Bowen,Michail Antonio,Manuel Lanzini,Alphonse Areola,Ajibola Alese,Issa Diop,Alex Král,Mark Noble,Nikola Vlasic,Sonny Perkins,Saïd Benrahma,Armstrong Oko-Flex,José Sá,Conor Coady,Maximilian Kilman,Romain Saïss,Ki-Jana Hoever,Rúben Neves,Marçal,Leander Dendoncker,Hwang Hee-Chan,Trincão,Fábio Silva,John Ruddy,Willy-Arnaud Boly,Rayan Aït-Nouri,Jonny Otto,Daniel Podence,Luke Cundle,João Moutinho,Raúl Jiménez,Pedro Neto,Matchweek 27,11,4,42,40
125,0,4,Leeds United,Tottenham Hotspur,"<strong class=""matchTeamFormation"" data-team-id=""9"">4-1-4-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""21"">3-4-2-1</strong>",Illan Meslier,Junior Firpo,Diego Llorente,Pascal Struijk,Luke Ayling,Stuart Dallas,Adam Forshaw,Robin Koch,Jack Harrison,Raphinha,Daniel James,Kristoffer Klaesson,Charlie Cresswell,Nohan Kenneh,Crysencio Summerville,Mateusz Klich,Jamie Shackleton,Tyler Roberts,Joe Gelhardt,Rodrigo,Hugo Lloris,Eric Dier,Ben Davies,Cristian Romero,Matt Doherty,Harry Winks,Ryan Sessegnon,Pierre-Emile Højbjerg,Harry Kane,Dejan Kulusevski,Son Heung-Min,Brandon Austin,Davinson Sánchez,Joe Rodon,Sergio Reguilón,Emerson Royal,Harvey White,Alfie Devine,Dane Scarlett,Steven Bergwijn,Matchweek 27,-27,-1,23,39
126,0,2,Brentford,Newcastle United,"<strong class=""matchTeamFormation"" data-team-id=""130"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""23"">4-3-3</strong>",David Raya,Pontus Jansson,Rico Henry,Kristoffer Ajer,Ethan Pinnock,Christian Nørgaard,Mathias Jensen,Vitaly Janelt,Josh Dasilva,Yoane Wissa,Bryan Mbeumo,Jonas Lössl,Zanka,Mads Roerslev,Shandon Baptiste,Christian Eriksen,Frank Onyeka,Saman Ghoddos,Ivan Toney,Sergi Canós,Martin Dúbravka,Matt Targett,Fabian Schär,Emil Krafth,Dan Burn,Joelinton,Joe Willock,Jonjo Shelvey,Ryan Fraser,Jacob Murphy,Chris Wood,Karl Darlow,Javier Manquillo,Paul Dummett,Federico Fernández,Jamaal Lascelles,Bruno Guimarães,Miguel Almirón,Sean Longstaff,Dwight Gayle,Matchweek 27,-15,-19,24,22
127,1,1,Crystal Palace,Burnley,"<strong class=""matchTeamFormation"" data-team-id=""6"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""43"">4-4-2</strong>",Jack Butland,Marc Guéhi,Joachim Andersen,Nathaniel Clyne,Tyrick Mitchell,Luka Milivojevic,James McArthur,Conor Gallagher,Michael Olise,Jeffrey Schlupp,Wilfried Zaha,Vicente Guaita,Martin Kelly,Will Hughes,Eberechi Eze,Cheikhou Kouyaté,Jean-Philippe Mateta,Odsonne Édouard,Christian Benteke,Jordan Ayew,Nick Pope,Ben Mee,Erik Pieters,James Tarkowski,Connor Roberts,Jack Cork,Aaron Lennon,Dwight McNeil,Josh Brownhill,Wout Weghorst,Jay Rodríguez,Wayne Hennessey,Phil Bardsley,Charlie Taylor,Matthew Lowton,Kevin Long,Nathan Collins,Maxwel Cornet,Ashley Westwood,Ashley Barnes,Matchweek 27,-1,-10,29,20
