,home_score,away_score,home_team_name,away_team_name,home_formation,away_fromation,HomePlayer1,HomePlayer2,HomePlayer3,HomePlayer4,HomePlayer5,HomePlayer6,HomePlayer7,HomePlayer8,HomePlayer9,HomePlayer10,HomePlayer11,HomePlayer12,HomePlayer13,HomePlayer14,HomePlayer15,HomePlayer16,HomePlayer17,HomePlayer18,HomePlayer19,HomePlayer20,AwayPlayer1,AwayPlayer2,AwayPlayer3,AwayPlayer4,AwayPlayer5,AwayPlayer6,AwayPlayer7,AwayPlayer8,AwayPlayer9,AwayPlayer10,AwayPlayer11,AwayPlayer12,AwayPlayer13,AwayPlayer14,AwayPlayer15,AwayPlayer16,AwayPlayer17,AwayPlayer18,AwayPlayer19,AwayPlayer20,Matchweek,home_GD_prior,away_GD_prior,home_Points_prior,away_Points_prior
304,6,3,Manchester City,Manchester United,"<strong class=""matchTeamFormation"" data-team-id=""11"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""12"">4-2-3-1</strong>",Ederson,Kyle Walker,Manuel Akanji,Nathan Aké,João Cancelo,Ilkay Gündogan,Bernardo Silva,Kevin De Bruyne,Jack Grealish,Phil Foden,Erling Haaland,Scott Carson,Stefan Ortega,Rúben Dias,Rico Lewis,Aymeric Laporte,Sergio Gómez,Cole Palmer,Riyad Mahrez,Julián Álvarez,David de Gea,Tyrell Malacia,Lisandro Martínez,Raphaël Varane,Diogo Dalot,Christian Eriksen,Antony,Bruno Fernandes,Jadon Sancho,Scott McTominay,Marcus Rashford,Tom Heaton,Victor Lindelöf,Luke Shaw,Facundo Pellistri,Casemiro,Fred,Cristiano Ronaldo,Anthony Martial,Anthony Elanga,Matchweek 9,17,0,17,12
305,0,0,Leeds United,Aston Villa,"<strong class=""matchTeamFormation"" data-team-id=""9"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""2"">4-3-3</strong>",Illan Meslier,Pascal Struijk,Rasmus Kristensen,Liam Cooper,Robin Koch,Luis Sinisterra,Marc Roca,Tyler Adams,Jack Harrison,Brenden Aaronson,Rodrigo,Kristoffer Klaesson,Junior Firpo,Luke Ayling,Diego Llorente,Mateusz Klich,Crysencio Summerville,Sam Greenwood,Wilfried Gnonto,Patrick Bamford,Emiliano Martínez,Ashley Young,Ludwig Augustinsson,Ezri Konsa,Tyrone Mings,John McGinn,Douglas Luiz,Jacob Ramsey,Philippe Coutinho,Ollie Watkins,Leon Bailey,Robin Olsen,Jan Bednarek,Leander Dendoncker,Lamare Bogarde,Marvelous Nakamba,Morgan Sanson,Emiliano Buendía,Danny Ings,Cameron Archer,Matchweek 9,0,-4,8,7
306,3,1,Arsenal,Tottenham Hotspur,"<strong class=""matchTeamFormation"" data-team-id=""1"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""21"">3-4-2-1</strong>",Aaron Ramsdale,William Saliba,Oleksandr Zinchenko,Ben White,Gabriel Magalhães,Thomas Partey,Granit Xhaka,Martin Ødegaard,Bukayo Saka,Gabriel Martinelli,Gabriel Jesus,Matt Turner,Rob Holding,Takehiro Tomiyasu,Kieran Tierney,Albert Sambi Lokonga,Fábio Vieira,Reiss Nelson,Eddie Nketiah,Marquinhos,Hugo Lloris,Eric Dier,Cristian Romero,Clément Lenglet,Rodrigo Bentancur,Emerson Royal,Ivan Perisic,Pierre-Emile Højbjerg,Son Heung-Min,Richarlison,Harry Kane,Fraser Forster,Djed Spence,Matt Doherty,Davinson Sánchez,Oliver Skipp,Ryan Sessegnon,Pape Sarr,Yves Bissouma,Bryan Gil,Matchweek 9,10,11,18,17
307,0,0,Bournemouth,Brentford,"<strong class=""matchTeamFormation"" data-team-id=""127"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""130"">4-3-3</strong>",Neto,Adam Smith,Chris Mepham,Jordan Zemura,Marcos Senesi,Marcus Tavernier,Jefferson Lerma,Philip Billing,Lewis Cook,Kieffer Moore,Dominic Solanke,Mark Travers,James Hill,Jack Stacey,Jack Stephens,Ryan Christie,Emiliano Marcondes,Siriki Dembélé,Jamal Lowe,Jaidon Anthony,David Raya,Rico Henry,Pontus Jansson,Ben Mee,Kristoffer Ajer,Vitaly Janelt,Shandon Baptiste,Mathias Jensen,Ivan Toney,Bryan Mbeumo,Mikkel Damsgaard,Matthew Cox,Aaron Hickey,Zanka,Mads Roerslev,Ryan Trevitt,Yoane Wissa,Frank Onyeka,Josh Dasilva,Saman Ghoddos,Matchweek 9,-13,3,8,9
308,1,2,Crystal Palace,Chelsea,"<strong class=""matchTeamFormation"" data-team-id=""6"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""4"">4-2-2-2</strong>",Vicente Guaita,Nathaniel Clyne,Joel Ward,Marc Guéhi,Tyrick Mitchell,Cheick Doucouré,Eberechi Eze,Michael Olise,Odsonne Édouard,Jordan Ayew,Wilfried Zaha,Sam Johnstone,James Tomkins,Jeffrey Schlupp,Malcolm Ebiowei,Will Hughes,Luka Milivojevic,Jairo Riedewald,Jean-Philippe Mateta,John-Kymani Gordon,Kepa,Ben Chilwell,Thiago Silva,Wesley Fofana,Reece James,Kai Havertz,Jorginho,Mason Mount,Mateo Kovacic,Raheem Sterling,Pierre-Emerick Aubameyang,Marcus Bettinelli,César Azpilicueta,Trevoh Chalobah,Kalidou Koulibaly,Conor Gallagher,Hakim Ziyech,Christian Pulisic,Ruben Loftus-Cheek,Armando Broja,Matchweek 9,-2,-1,6,10
309,1,4,Fulham,Newcastle United,"<strong class=""matchTeamFormation"" data-team-id=""34"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""23"">4-3-3</strong>",Bernd Leno,Kevin Mbabu,Tim Ream,Layvin Kurzawa,Tosin Adarabioyo,Daniel James,Bobby De Cordova-Reid,Nathaniel Chalobah,Harrison Reed,Andreas Pereira,Aleksandar Mitrovic,Marek Rodák,Issa Diop,Stefan Parkes,Shane Duffy,Josh Onomah,Neeskens Kebano,Luke Harris,Tom Cairney,Carlos Vinícius,Nick Pope,Kieran Trippier,Dan Burn,Sven Botman,Fabian Schär,Sean Longstaff,Joe Willock,Bruno Guimarães,Miguel Almirón,Jacob Murphy,Callum Wilson,Loris Karius,Paul Dummett,Matt Targett,Jamal Lewis,Jamaal Lascelles,Elliot Anderson,Ryan Fraser,Joelinton,Chris Wood,Matchweek 9,1,1,11,8
310,3,3,Liverpool,Brighton and Hove Albion,"<strong class=""matchTeamFormation"" data-team-id=""10"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""131"">3-4-2-1</strong>",Alisson Becker,Joël Matip,Trent Alexander-Arnold,Virgil van Dijk,Kostas Tsimikas,Jordan Henderson,Thiago Alcântara,Fabinho,Mohamed Salah,Fábio Carvalho,Roberto Firmino,Adrián,Joe Gomez,Nathaniel Phillips,Harvey Elliott,James Milner,Arthur,Darwin Núñez,Luis Díaz,Diogo Jota,Robert Sánchez,Adam Webster,Joël Veltman,Lewis Dunk,Alexis Mac Allister,Moisés Caicedo,Pervis Estupiñán,Solly March,Pascal Groß,Danny Welbeck,Leandro Trossard,Jason Steele,Levi Colwill,Tariq Lamptey,Adam Lallana,Billy Gilmour,Kaoru Mitoma,Julio Enciso,Deniz Undav,Jeremy Sarmiento,Matchweek 9,9,6,9,13
311,1,2,Southampton,Everton,"<strong class=""matchTeamFormation"" data-team-id=""20"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""7"">4-3-3</strong>",Gavin Bazunu,Armel Bella-Kotchap,Duje Caleta-Car,Juan Larios,Kyle Walker-Peters,Joe Aribo,Ainsley Maitland-Niles,Stuart Armstrong,James Ward-Prowse,Sékou Mara,Ché Adams,Alex McCarthy,Romain Perraud,Mohammed Salisu,Moussa Djenepo,Ibrahima Diallo,Mohamed Elyounoussi,Adam Armstrong,Theo Walcott,Samuel Edozie,Jordan Pickford,James Tarkowski,Vitalii Mykolenko,Séamus Coleman,Conor Coady,Alex Iwobi,Idrissa Gueye,Amadou Onana,Dwight McNeil,Demarai Gray,Neal Maupay,Asmir Begovic,Kyle John,Michael Keane,Rúben Vinagre,Abdoulaye Doucouré,James Garner,Tom Davies,Anthony Gordon,Salomón Rondón,Matchweek 9,-4,-1,7,7
312,2,0,West Ham United,Wolverhampton Wanderers,"<strong class=""matchTeamFormation"" data-team-id=""25"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""38"">3-4-2-1</strong>",Lukasz Fabianski,Aaron Cresswell,Craig Dawson,Thilo Kehrer,Kurt Zouma,Maxwel Cornet,Jarrod Bowen,Declan Rice,Lucas Paquetá,Tomás Soucek,Gianluca Scamacca,Alphonse Areola,Angelo Ogbonna,Emerson,Vladimír Coufal,Flynn Downes,Manuel Lanzini,Pablo Fornals,Michail Antonio,Saïd Benrahma,José Sá,Jonny Otto,Maximilian Kilman,Rúben Neves,Matheus Nunes,Rayan Aït-Nouri,João Moutinho,Nélson Semedo,Pedro Neto,Gonçalo Guedes,Daniel Podence,Matija Sarkic,Hugo Bueno,Toti,Yerson Mosquera,Chem Campbell,Connor Ronan,Boubacar Traoré,Adama Traoré,Diego Costa,Matchweek 9,-6,-4,4,6
313,0,3,Brentford,Arsenal,"<strong class=""matchTeamFormation"" data-team-id=""130"">3-5-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""1"">4-3-3</strong>",David Raya,Kristoffer Ajer,Ben Mee,Pontus Jansson,Rico Henry,Vitaly Janelt,Aaron Hickey,Mathias Jensen,Josh Dasilva,Ivan Toney,Bryan Mbeumo,Thomas Strakosha,Mads Roerslev,Zanka,Frank Onyeka,Shandon Baptiste,Mikkel Damsgaard,Yoane Wissa,Saman Ghoddos,Sergi Canós,Aaron Ramsdale,Gabriel Magalhães,William Saliba,Kieran Tierney,Ben White,Fábio Vieira,Thomas Partey,Granit Xhaka,Bukayo Saka,Gabriel Martinelli,Gabriel Jesus,Matt Turner,Takehiro Tomiyasu,Lino Sousa,Rob Holding,Ethan Nwaneri,Matt Smith,Albert Sambi Lokonga,Eddie Nketiah,Marquinhos,Matchweek 8,6,7,9,15
314,1,0,Everton,West Ham United,"<strong class=""matchTeamFormation"" data-team-id=""7"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""25"">4-2-3-1</strong>",Asmir Begovic,James Tarkowski,Vitalii Mykolenko,Nathan Patterson,Conor Coady,Alex Iwobi,Amadou Onana,Idrissa Gueye,Anthony Gordon,Neal Maupay,Demarai Gray,Eldin Jakupovic,Michael Keane,Rúben Vinagre,Séamus Coleman,James Garner,Tom Davies,Abdoulaye Doucouré,Dwight McNeil,Salomón Rondón,Lukasz Fabianski,Kurt Zouma,Aaron Cresswell,Vladimír Coufal,Thilo Kehrer,Pablo Fornals,Lucas Paquetá,Tomás Soucek,Jarrod Bowen,Declan Rice,Michail Antonio,Alphonse Areola,Craig Dawson,Emerson,Angelo Ogbonna,Manuel Lanzini,Flynn Downes,Gianluca Scamacca,Maxwel Cornet,Saïd Benrahma,Matchweek 8,-2,-5,4,4
315,0,3,Wolverhampton Wanderers,Manchester City,"<strong class=""matchTeamFormation"" data-team-id=""38"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""11"">4-3-3</strong>",José Sá,Jonny Otto,Nathan Collins,Maximilian Kilman,Rayan Aït-Nouri,João Moutinho,Matheus Nunes,Rúben Neves,Pedro Neto,Daniel Podence,Gonçalo Guedes,Matija Sarkic,Yerson Mosquera,Toti,Nélson Semedo,Hugo Bueno,Chem Campbell,Boubacar Traoré,Connor Ronan,Hwang Hee-Chan,Ederson,João Cancelo,Rúben Dias,Manuel Akanji,John Stones,Bernardo Silva,Rodri,Kevin De Bruyne,Phil Foden,Erling Haaland,Jack Grealish,Scott Carson,Stefan Ortega,Kyle Walker,Nathan Aké,Cole Palmer,Ilkay Gündogan,Sergio Gómez,Julián Álvarez,Riyad Mahrez,Matchweek 8,-1,14,6,14
316,1,1,Newcastle United,Bournemouth,"<strong class=""matchTeamFormation"" data-team-id=""23"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""127"">4-2-3-1</strong>",Nick Pope,Matt Targett,Fabian Schär,Kieran Trippier,Dan Burn,Joe Willock,Bruno Guimarães,Joelinton,Miguel Almirón,Alexander Isak,Ryan Fraser,Loris Karius,Sven Botman,Jamal Lewis,Javier Manquillo,Jamaal Lascelles,Matt Ritchie,Jacob Murphy,Sean Longstaff,Chris Wood,Neto,Adam Smith,Marcos Senesi,Jordan Zemura,Chris Mepham,Jefferson Lerma,Philip Billing,Marcus Tavernier,Lewis Cook,Ryan Christie,Dominic Solanke,Mark Travers,Jack Stephens,Jack Stacey,Siriki Dembélé,Junior Stanislas,Emiliano Marcondes,Kieffer Moore,Jaidon Anthony,Jamal Lowe,Matchweek 8,1,-13,7,7
317,6,2,Tottenham Hotspur,Leicester City,"<strong class=""matchTeamFormation"" data-team-id=""21"">3-4-2-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""26"">4-1-4-1</strong>",Hugo Lloris,Clément Lenglet,Eric Dier,Davinson Sánchez,Pierre-Emile Højbjerg,Ivan Perisic,Rodrigo Bentancur,Ryan Sessegnon,Harry Kane,Richarlison,Dejan Kulusevski,Fraser Forster,Japhet Tanganga,Matt Doherty,Emerson Royal,Cristian Romero,Yves Bissouma,Oliver Skipp,Bryan Gil,Son Heung-Min,Danny Ward,Jonny Evans,Wout Faes,James Justin,Timothy Castagne,Youri Tielemans,Kiernan Dewsbury-Hall,Wilfred Ndidi,James Maddison,Harvey Barnes,Patson Daka,Daniel Iversen,Luke Thomas,Daniel Amartey,Boubakary Soumaré,Dennis Praet,Marc Albrighton,Ayoze Pérez,Jamie Vardy,Kelechi Iheanacho,Matchweek 8,7,-8,14,1
318,1,0,Aston Villa,Southampton,"<strong class=""matchTeamFormation"" data-team-id=""2"">4-3-2-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""20"">4-2-3-1</strong>",Emiliano Martínez,Ezri Konsa,Tyrone Mings,Ashley Young,Lucas Digne,Jacob Ramsey,Philippe Coutinho,Boubacar Kamara,Leon Bailey,John McGinn,Ollie Watkins,Robin Olsen,Ludwig Augustinsson,Calum Chambers,Leander Dendoncker,Morgan Sanson,Douglas Luiz,Emiliano Buendía,Marvelous Nakamba,Danny Ings,Gavin Bazunu,Romain Perraud,Mohammed Salisu,Armel Bella-Kotchap,Kyle Walker-Peters,Mohamed Elyounoussi,Ibrahima Diallo,James Ward-Prowse,Moussa Djenepo,Adam Armstrong,Ché Adams,Alex McCarthy,Duje Caleta-Car,Juan Larios,Lyanco,Stuart Armstrong,Joe Aribo,Theo Walcott,Samuel Edozie,Sékou Mara,Matchweek 8,-5,-3,4,7
319,2,3,Nottingham Forest,Fulham,"<strong class=""matchTeamFormation"" data-team-id=""15"">3-4-1-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""34"">4-2-3-1</strong>",Dean Henderson,Steve Cook,Willy-Arnaud Boly,Scott McKenna,Renan Lodi,Neco Williams,Remo Freuler,Ryan Yates,Brennan Johnson,Morgan Gibbs-White,Taiwo Awoniyi,Wayne Hennessey,Joe Worrall,Giulian Biancone,Harry Toffolo,Cheikhou Kouyaté,Jesse Lingard,Lewis O'Brien,Sam Surridge,Emmanuel Dennis,Bernd Leno,Issa Diop,Kenny Tete,Tim Ream,Tosin Adarabioyo,João Palhinha,Willian,Andreas Pereira,Harrison Reed,Bobby De Cordova-Reid,Aleksandar Mitrovic,Marek Rodák,Kevin Mbabu,Shane Duffy,Neeskens Kebano,Daniel James,Tom Cairney,Luke Harris,Nathaniel Chalobah,Carlos Vinícius,Matchweek 8,-10,0,4,8
320,5,2,Brighton and Hove Albion,Leicester City,"<strong class=""matchTeamFormation"" data-team-id=""131"">3-5-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""26"">4-4-2</strong>",Robert Sánchez,Adam Webster,Joël Veltman,Lewis Dunk,Moisés Caicedo,Pascal Groß,Solly March,Leandro Trossard,Alexis Mac Allister,Danny Welbeck,Enock Mwepu,Jason Steele,Levi Colwill,Tariq Lamptey,Jan Paul van Hecke,Pervis Estupiñán,Kaoru Mitoma,Billy Gilmour,Steven Alzate,Deniz Undav,Danny Ward,James Justin,Luke Thomas,Wilfred Ndidi,Jonny Evans,Youri Tielemans,James Maddison,Boubakary Soumaré,Harvey Barnes,Patson Daka,Kelechi Iheanacho,Daniel Iversen,Timothy Castagne,Daniel Amartey,Kiernan Dewsbury-Hall,Nampalys Mendy,Dennis Praet,Marc Albrighton,Jamie Vardy,Ayoze Pérez,Matchweek 6,3,-5,10,1
321,3,1,Manchester United,Arsenal,"<strong class=""matchTeamFormation"" data-team-id=""12"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""1"">4-3-3</strong>",David de Gea,Raphaël Varane,Lisandro Martínez,Diogo Dalot,Tyrell Malacia,Antony,Christian Eriksen,Jadon Sancho,Scott McTominay,Bruno Fernandes,Marcus Rashford,Tom Heaton,Martin Dúbravka,Luke Shaw,Victor Lindelöf,Harry Maguire,Casemiro,Fred,Anthony Elanga,Cristiano Ronaldo,Aaron Ramsdale,Ben White,William Saliba,Oleksandr Zinchenko,Gabriel Magalhães,Martin Ødegaard,Granit Xhaka,Albert Sambi Lokonga,Bukayo Saka,Gabriel Jesus,Gabriel Martinelli,Matt Turner,Rob Holding,Kieran Tierney,Cédric Soares,Takehiro Tomiyasu,Emile Smith Rowe,Fábio Vieira,Marquinhos,Eddie Nketiah,Matchweek 6,-2,9,9,15
322,0,0,Everton,Liverpool,"<strong class=""matchTeamFormation"" data-team-id=""7"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""10"">4-3-3</strong>",Jordan Pickford,Nathan Patterson,Conor Coady,James Tarkowski,Vitalii Mykolenko,Amadou Onana,Alex Iwobi,Tom Davies,Neal Maupay,Demarai Gray,Anthony Gordon,Asmir Begovic,Michael Keane,Séamus Coleman,Rúben Vinagre,Idrissa Gueye,Stanley Mills,Allan,Dwight McNeil,Salomón Rondón,Alisson Becker,Joe Gomez,Trent Alexander-Arnold,Kostas Tsimikas,Virgil van Dijk,Harvey Elliott,Fábio Carvalho,Fabinho,Mohamed Salah,Luis Díaz,Darwin Núñez,Adrián,Nathaniel Phillips,Joël Matip,Andy Robertson,Stefan Bajcetic,James Milner,Arthur,Roberto Firmino,Diogo Jota,Matchweek 6,-2,9,3,8
323,5,2,Brentford,Leeds United,"<strong class=""matchTeamFormation"" data-team-id=""130"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""9"">4-2-3-1</strong>",David Raya,Pontus Jansson,Aaron Hickey,Ben Mee,Rico Henry,Mathias Jensen,Vitaly Janelt,Shandon Baptiste,Bryan Mbeumo,Keane Lewis-Potter,Ivan Toney,Thomas Strakosha,Zanka,Kristoffer Ajer,Mads Roerslev,Yoane Wissa,Mikkel Damsgaard,Josh Dasilva,Frank Onyeka,Saman Ghoddos,Illan Meslier,Cody Drameh,Diego Llorente,Robin Koch,Pascal Struijk,Jack Harrison,Tyler Adams,Luis Sinisterra,Marc Roca,Brenden Aaronson,Joe Gelhardt,Kristoffer Klaesson,Liam Cooper,Luke Ayling,Leo Hjelde,Mateusz Klich,Adam Forshaw,Crysencio Summerville,Sam Greenwood,Patrick Bamford,Matchweek 6,3,3,6,8
324,2,1,Chelsea,West Ham United,"<strong class=""matchTeamFormation"" data-team-id=""4"">3-1-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""25"">3-4-1-2</strong>",Édouard Mendy,Kalidou Koulibaly,Thiago Silva,Wesley Fofana,Reece James,Marc Cucurella,Ruben Loftus-Cheek,Mateo Kovacic,Conor Gallagher,Christian Pulisic,Raheem Sterling,Kepa,César Azpilicueta,Ben Chilwell,Trevoh Chalobah,Mason Mount,Jorginho,Kai Havertz,Hakim Ziyech,Armando Broja,Lukasz Fabianski,Emerson,Thilo Kehrer,Kurt Zouma,Declan Rice,Tomás Soucek,Vladimír Coufal,Pablo Fornals,Lucas Paquetá,Jarrod Bowen,Michail Antonio,Alphonse Areola,Darren Randolph,Angelo Ogbonna,Flynn Downes,Manuel Lanzini,Conor Coventry,Saïd Benrahma,Maxwel Cornet,,Matchweek 6,-2,-4,7,4
325,0,0,Newcastle United,Crystal Palace,"<strong class=""matchTeamFormation"" data-team-id=""23"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""6"">4-3-3</strong>",Nick Pope,Kieran Trippier,Fabian Schär,Sven Botman,Matt Targett,Joelinton,Sean Longstaff,Joe Willock,Alexander Isak,Ryan Fraser,Miguel Almirón,Karl Darlow,Dan Burn,Javier Manquillo,Jamal Lewis,Jamaal Lascelles,Elliot Anderson,Matt Ritchie,Jacob Murphy,Chris Wood,Vicente Guaita,Joachim Andersen,Marc Guéhi,Joel Ward,Tyrick Mitchell,Jeffrey Schlupp,Eberechi Eze,Cheick Doucouré,Jordan Ayew,Wilfried Zaha,Jean-Philippe Mateta,Sam Johnstone,Nathaniel Clyne,Chris Richards,Michael Olise,Malcolm Ebiowei,Will Hughes,Luka Milivojevic,Jairo Riedewald,Odsonne Édouard,Matchweek 6,1,-2,6,5
326,2,3,Nottingham Forest,Bournemouth,"<strong class=""matchTeamFormation"" data-team-id=""15"">3-4-2-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""127"">4-2-3-1</strong>",Dean Henderson,Steve Cook,Scott McKenna,Joe Worrall,Neco Williams,Ryan Yates,Cheikhou Kouyaté,Renan Lodi,Morgan Gibbs-White,Jesse Lingard,Brennan Johnson,Wayne Hennessey,Willy-Arnaud Boly,Giulian Biancone,Harry Toffolo,Remo Freuler,Lewis O'Brien,Jack Colback,Emmanuel Dennis,Taiwo Awoniyi,Neto,Jordan Zemura,Chris Mepham,Adam Smith,Lloyd Kelly,Jefferson Lerma,Philip Billing,Marcus Tavernier,Ryan Christie,Lewis Cook,Dominic Solanke,Mark Travers,Ryan Fredericks,Jack Stephens,Marcos Senesi,Jack Stacey,Siriki Dembélé,Emiliano Marcondes,Kieffer Moore,Jaidon Anthony,Matchweek 6,-9,-14,4,4
327,2,1,Tottenham Hotspur,Fulham,"<strong class=""matchTeamFormation"" data-team-id=""21"">3-4-2-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""34"">4-2-3-1</strong>",Hugo Lloris,Eric Dier,Cristian Romero,Clément Lenglet,Pierre-Emile Højbjerg,Rodrigo Bentancur,Ryan Sessegnon,Emerson Royal,Son Heung-Min,Harry Kane,Richarlison,Fraser Forster,Matt Doherty,Japhet Tanganga,Davinson Sánchez,Ben Davies,Yves Bissouma,Dejan Kulusevski,Ivan Perisic,Oliver Skipp,Bernd Leno,Tim Ream,Tosin Adarabioyo,Antonee Robinson,Kenny Tete,Harrison Reed,Bobby De Cordova-Reid,Neeskens Kebano,Andreas Pereira,João Palhinha,Aleksandar Mitrovic,Marek Rodák,Shane Duffy,Issa Diop,Kevin Mbabu,Tom Cairney,Daniel James,Nathaniel Chalobah,Carlos Vinícius,Willian,Matchweek 6,6,1,11,8
328,1,0,Wolverhampton Wanderers,Southampton,"<strong class=""matchTeamFormation"" data-team-id=""38"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""20"">4-2-3-1</strong>",José Sá,Nathan Collins,Maximilian Kilman,Jonny Otto,Rayan Aït-Nouri,Rúben Neves,Matheus Nunes,João Moutinho,Pedro Neto,Sasa Kalajdzic,Daniel Podence,Matija Sarkic,Toti,Hugo Bueno,Nélson Semedo,Connor Ronan,Chem Campbell,Hwang Hee-Chan,Gonçalo Guedes,Adama Traoré,Gavin Bazunu,Romain Perraud,Kyle Walker-Peters,Mohammed Salisu,Armel Bella-Kotchap,Ibrahima Diallo,James Ward-Prowse,Joe Aribo,Adam Armstrong,Mohamed Elyounoussi,Ché Adams,Alex McCarthy,Lyanco,Juan Larios,Ainsley Maitland-Niles,Moussa Djenepo,Stuart Armstrong,Theo Walcott,Sékou Mara,Samuel Edozie,Matchweek 6,-2,-2,3,7
329,1,1,Aston Villa,Manchester City,"<strong class=""matchTeamFormation"" data-team-id=""2"">4-3-2-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""11"">4-3-3</strong>",Emiliano Martínez,Lucas Digne,Tyrone Mings,Ezri Konsa,Matty Cash,John McGinn,Douglas Luiz,Jacob Ramsey,Boubacar Kamara,Leon Bailey,Ollie Watkins,Robin Olsen,Jan Bednarek,Ashley Young,Ludwig Augustinsson,Calum Chambers,Philippe Coutinho,Emiliano Buendía,Danny Ings,Cameron Archer,Ederson,John Stones,Rúben Dias,Kyle Walker,João Cancelo,Kevin De Bruyne,Ilkay Gündogan,Rodri,Phil Foden,Bernardo Silva,Erling Haaland,Stefan Ortega,Josh Wilson-Esbrand,Rico Lewis,Nathan Aké,Cole Palmer,Jack Grealish,Sergio Gómez,Julián Álvarez,Riyad Mahrez,Matchweek 6,-5,14,3,13
330,0,1,Leicester City,Manchester United,"<strong class=""matchTeamFormation"" data-team-id=""26"">4-1-4-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""12"">4-2-3-1</strong>",Danny Ward,Luke Thomas,Wilfred Ndidi,Jonny Evans,James Justin,James Maddison,Kiernan Dewsbury-Hall,Boubakary Soumaré,Harvey Barnes,Youri Tielemans,Jamie Vardy,Daniel Iversen,Timothy Castagne,Çaglar Söyüncü,Dennis Praet,Marc Albrighton,Lewis Brunt,Patson Daka,Ayoze Pérez,Kelechi Iheanacho,David de Gea,Raphaël Varane,Lisandro Martínez,Diogo Dalot,Tyrell Malacia,Anthony Elanga,Jadon Sancho,Scott McTominay,Bruno Fernandes,Christian Eriksen,Marcus Rashford,Tom Heaton,Matej Kovár,Harry Maguire,Victor Lindelöf,Fred,Casemiro,Donny van de Beek,Alejandro Garnacho,Cristiano Ronaldo,Matchweek 5,-4,-3,1,6
331,2,1,Arsenal,Aston Villa,"<strong class=""matchTeamFormation"" data-team-id=""1"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""2"">4-3-3</strong>",Aaron Ramsdale,Ben White,Gabriel Magalhães,William Saliba,Kieran Tierney,Granit Xhaka,Martin Ødegaard,Albert Sambi Lokonga,Bukayo Saka,Gabriel Jesus,Gabriel Martinelli,Matt Turner,Takehiro Tomiyasu,Cédric Soares,Rob Holding,Fábio Vieira,Matt Smith,Emile Smith Rowe,Marquinhos,Eddie Nketiah,Emiliano Martínez,Ezri Konsa,Tyrone Mings,Matty Cash,Lucas Digne,Jacob Ramsey,Boubacar Kamara,John McGinn,Leon Bailey,Emiliano Buendía,Ollie Watkins,Robin Olsen,Ashley Young,Ludwig Augustinsson,Calum Chambers,Tim Iroegbunam,Douglas Luiz,Philippe Coutinho,Danny Ings,Cameron Archer,Matchweek 5,8,-4,12,3
332,0,0,Bournemouth,Wolverhampton Wanderers,"<strong class=""matchTeamFormation"" data-team-id=""127"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""38"">4-3-3</strong>",Neto,Chris Mepham,Adam Smith,Jordan Zemura,Lloyd Kelly,Lewis Cook,Ryan Christie,Jefferson Lerma,Marcus Tavernier,Dominic Solanke,Philip Billing,Mark Travers,James Hill,Ryan Fredericks,Marcos Senesi,Jack Stacey,Emiliano Marcondes,Jamal Lowe,Kieffer Moore,Jaidon Anthony,José Sá,Nathan Collins,Jonny Otto,Maximilian Kilman,Nélson Semedo,Matheus Nunes,João Moutinho,Rúben Neves,Raúl Jiménez,Gonçalo Guedes,Pedro Neto,Matija Sarkic,Toti,Rayan Aït-Nouri,Connor Ronan,Leander Dendoncker,Daniel Podence,Chem Campbell,Hwang Hee-Chan,Adama Traoré,Matchweek 5,-14,-2,3,2
