,home_score,away_score,home_team_name,away_team_name,home_formation,away_fromation,HomePlayer1,HomePlayer2,HomePlayer3,HomePlayer4,HomePlayer5,HomePlayer6,HomePlayer7,HomePlayer8,HomePlayer9,HomePlayer10,HomePlayer11,HomePlayer12,HomePlayer13,HomePlayer14,HomePlayer15,HomePlayer16,HomePlayer17,HomePlayer18,AwayPlayer1,AwayPlayer2,AwayPlayer3,AwayPlayer4,AwayPlayer5,AwayPlayer6,AwayPlayer7,AwayPlayer8,AwayPlayer9,AwayPlayer10,AwayPlayer11,AwayPlayer12,AwayPlayer13,AwayPlayer14,AwayPlayer15,AwayPlayer16,AwayPlayer17,AwayPlayer18,Matchweek,home_GD_prior,away_GD_prior,home_Points_prior,away_Points_prior
284,1,2,Aston Villa,Swansea City,"<strong class=""matchTeamFormation"" data-team-id=""2"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""45"">4-2-3-1</strong>",Brad Guzan,Alan Hutton,Kieran Richardson,Joleon Lescott,Micah Richards,Gabriel Agbonlahor,Jack Grealish,Idrissa Gueye,Leandro Bacuna,Jordan Ayew,Rudy Gestede,Mark Bunn,José Crespo,Jordan Amavi,Ashley Westwood,Carles Gil,Carlos Sánchez,Adama Traoré,Lukasz Fabianski,Federico Fernández,Ashley Williams,Kyle Naughton,Neil Taylor,Ki Sung-Yeung,Jefferson Montero,Jonjo Shelvey,Gylfi Sigurdsson,André Ayew,Bafétimbi Gomis,Kristoffer Nordfeldt,Kyle Bartley,Angel Rangel,Leon Britton,Jack Cork,Modou Barrow,Éder,Matchweek 10,-7,-1,4,10
285,1,0,Leicester City,Crystal Palace,"<strong class=""matchTeamFormation"" data-team-id=""26"">4-4-1-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""6"">4-2-3-1</strong>",Kasper Schmeichel,Danny Simpson,Christian Fuchs,Wes Morgan,Robert Huth,Marc Albrighton,N'Golo Kanté,Jeffrey Schlupp,Danny Drinkwater,Riyad Mahrez,Jamie Vardy,Mark Schwarzer,Ritchie De Laet,Gökhan Inler,Andy King,Nathan Dyer,Andrej Kramaric,Shinji Okazaki,Wayne Hennessey,Adrian Mariappa,Scott Dann,Brede Hangeland,Martin Kelly,Jason Puncheon,Yohan Cabaye,Yannick Bolasie,Bakary Sako,James McArthur,Fraizer Campbell,Julian Speroni,Damien Delaney,Jordon Mutch,Mile Jedinak,Joe Ledley,Wilfried Zaha,Patrick Bamford,Matchweek 10,2,2,16,15
286,0,1,Norwich City,West Bromwich Albion,"<strong class=""matchTeamFormation"" data-team-id=""14"">4-1-4-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""36"">4-4-2</strong>",John Ruddy,Sebastien Bassong,Robert Brady,Ryan Bennett,Russell Martin,Nathan Redmond,Alexander Tettey,Matthew Jarvis,Wes Hoolahan,Jonny Howson,Dieumerci Mbokani,Declan Rudd,Martin Olsson,Steven Whittaker,Graham Dorrans,Gary O'Neil,Lewis Grabban,Cameron Jerome,Boaz Myhill,Chris Brunt,Jonny Evans,Craig Dawson,Gareth McAuley,James McClean,Darren Fletcher,Stéphane Sessègnon,Claudio Yacob,Saido Berahino,Salomón Rondón,Anders Lindegaard,James Chester,Jonas Olsson,Craig Gardner,Callum McManaman,Victor Anichebe,Rickie Lambert,Matchweek 10,-6,-4,9,11
287,0,2,Stoke City,Watford,"<strong class=""matchTeamFormation"" data-team-id=""42"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""33"">4-4-2</strong>",Jack Butland,Philipp Wollscheid,Geoff Cameron,Erik Pieters,Glen Johnson,Charlie Adam,Marko Arnautovic,Xherdan Shaqiri,Glenn Whelan,Bojan,Joselu,Shay Given,Marc Wilson,Stephen Ireland,Marco van Ginkel,Ibrahim Afellay,Peter Crouch,Jonathan Walters,Heurelho Gomes,Craig Cathcart,Miguel Britos,Nathan Aké,Allan Nyom,Étienne Capoue,Almen Abdi,Ikechi Anya,Ben Watson,Troy Deeney,Odion Ighalo,Giedrius Arlauskis,Sebastian Prödl,Juan Carlos Paredes,Adlène Guédioura,Valon Behrami,Alessandro Diamanti,Víctor Ibarbo,Matchweek 10,-1,-4,12,10
288,2,1,West Ham United,Chelsea,"<strong class=""matchTeamFormation"" data-team-id=""25"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""4"">4-2-3-1</strong>",Adrián,James Tomkins,Carl Jenkinson,James Collins,Aaron Cresswell,Mark Noble,Cheikhou Kouyaté,Manuel Lanzini,Mauro Zárate,Dimitri Payet,Diafra Sakho,Darren Randolph,Angelo Ogbonna,Pedro Obiang,Michail Antonio,Andy Carroll,Nikica Jelavic,Enner Valencia,Asmir Begovic,César Azpilicueta,Gary Cahill,John Terry,Kurt Zouma,Eden Hazard,Ramires,Cesc Fàbregas,Willian,Nemanja Matic,Diego Costa,Marco Amelia,Abdul Baba,Ruben Loftus-Cheek,John Obi Mikel,Oscar,Bertrand Traoré,Radamel Falcao,Matchweek 10,8,-3,17,11
289,2,1,Arsenal,Everton,"<strong class=""matchTeamFormation"" data-team-id=""1"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""7"">4-2-3-1</strong>",Petr Cech,Gabriel Paulista,Héctor Bellerín,Nacho Monreal,Laurent Koscielny,Mesut Özil,Alexis Sánchez,Santi Cazorla,Francis Coquelin,Alex Oxlade-Chamberlain,Olivier Giroud,Matt Macey,Calum Chambers,Mathieu Debuchy,Kieran Gibbs,Mathieu Flamini,Theo Walcott,Joel Campbell,Tim Howard,Brendan Galloway,Phil Jagielka,John Stones,Séamus Coleman,Ross Barkley,Gareth Barry,Aaron Lennon,Gerard Deulofeu,James McCarthy,Romelu Lukaku,Joel Robles,Ramiro Funes Mori,Tom Cleverley,Kevin Mirallas,Leon Osman,Arouna Koné,Steven Naismith,Matchweek 10,9,1,19,13
290,0,1,Swansea City,Stoke City,"<strong class=""matchTeamFormation"" data-team-id=""45"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""42"">4-2-3-1</strong>",Lukasz Fabianski,Federico Fernández,Ashley Williams,Angel Rangel,Neil Taylor,Jefferson Montero,Jonjo Shelvey,Jack Cork,André Ayew,Modou Barrow,Bafétimbi Gomis,Kristoffer Nordfeldt,Kyle Bartley,Kyle Naughton,Gylfi Sigurdsson,Leon Britton,Ki Sung-Yeung,Éder,Jack Butland,Philipp Wollscheid,Geoff Cameron,Erik Pieters,Glen Johnson,Glenn Whelan,Marko Arnautovic,Bojan,Xherdan Shaqiri,Charlie Adam,Joselu,Jakob Haugaard,Muniesa,Marc Wilson,Stephen Ireland,Marco van Ginkel,Ibrahim Afellay,Peter Crouch,Matchweek 9,0,-2,10,9
291,6,2,Newcastle United,Norwich City,"<strong class=""matchTeamFormation"" data-team-id=""23"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""14"">4-1-4-1</strong>",Robert Elliot,Daryl Janmaat,Paul Dummett,Chancel Mbemba,Fabricio Coloccini,Georginio Wijnaldum,Jack Colback,Moussa Sissoko,Cheick Tioté,Ayoze Pérez,Aleksandar Mitrovic,Freddie Woodman,Jamaal Lascelles,Massadio Haïdara,Vurnon Anita,Siem de Jong,Florian Thauvin,Papiss Cissé,John Ruddy,Steven Whittaker,Sebastien Bassong,Martin Olsson,Russell Martin,Nathan Redmond,Alexander Tettey,Robert Brady,Graham Dorrans,Jonny Howson,Dieumerci Mbokani,Declan Rudd,Andre Wisdom,Ryan Bennett,Gary O'Neil,Matthew Jarvis,Wes Hoolahan,Cameron Jerome,Matchweek 9,-11,-2,3,9
292,0,0,Tottenham Hotspur,Liverpool,"<strong class=""matchTeamFormation"" data-team-id=""21"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""10"">4-2-3-1</strong>",Hugo Lloris,Kyle Walker,Jan Vertonghen,Toby Alderweireld,Danny Rose,Mousa Dembélé,Nacer Chadli,Christian Eriksen,Érik Lamela,Dele Alli,Harry Kane,Michel Vorm,Kevin Wimmer,Ben Davies,Kieran Trippier,Harry Winks,Andros Townsend,Clinton N'Jie,Simon Mignolet,Nathaniel Clyne,Mamadou Sakho,Alberto Moreno,Martin Skrtel,Philippe Coutinho,Adam Lallana,Lucas Leiva,James Milner,Emre Can,Divock Origi,Ádám Bogdán,Kolo Touré,Connor Randall,Joe Allen,Jordon Ibe,João Teixeira,Jerome Sinclair,Matchweek 9,4,-2,13,12
293,2,0,Chelsea,Aston Villa,"<strong class=""matchTeamFormation"" data-team-id=""4"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""2"">4-2-3-1</strong>",Asmir Begovic,John Terry,César Azpilicueta,Abdul Baba,Kurt Zouma,Willian,Ramires,Pedro,Cesc Fàbregas,Ruben Loftus-Cheek,Diego Costa,Jamal Blackman,Gary Cahill,Nemanja Matic,Eden Hazard,Oscar,John Obi Mikel,Loïc Rémy,Brad Guzan,Kieran Richardson,Alan Hutton,Joleon Lescott,Micah Richards,Jordan Ayew,Idrissa Gueye,Jack Grealish,Carles Gil,Ashley Westwood,Rudy Gestede,Mark Bunn,José Crespo,Leandro Bacuna,Jordan Amavi,Carlos Sánchez,Scott Sinclair,Adama Traoré,Matchweek 9,-5,-5,8,4
294,1,3,Crystal Palace,West Ham United,"<strong class=""matchTeamFormation"" data-team-id=""6"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""25"">4-1-4-1</strong>",Wayne Hennessey,Scott Dann,Pape Souaré,Brede Hangeland,Martin Kelly,James McArthur,Yannick Bolasie,Wilfried Zaha,Jason Puncheon,Yohan Cabaye,Dwight Gayle,Alex McCarthy,Damien Delaney,Mile Jedinak,Joe Ledley,Bakary Sako,Fraizer Campbell,Patrick Bamford,Adrián,James Tomkins,Carl Jenkinson,James Collins,Aaron Cresswell,Mark Noble,Cheikhou Kouyaté,Victor Moses,Manuel Lanzini,Dimitri Payet,Diafra Sakho,Darren Randolph,Angelo Ogbonna,Pedro Obiang,Andy Carroll,Mauro Zárate,Enner Valencia,Nikica Jelavic,Matchweek 9,4,6,15,14
295,0,3,Everton,Manchester United,"<strong class=""matchTeamFormation"" data-team-id=""7"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""12"">4-2-3-1</strong>",Tim Howard,Brendan Galloway,John Stones,Phil Jagielka,Séamus Coleman,Steven Naismith,Ross Barkley,Gareth Barry,Aaron Lennon,James McCarthy,Romelu Lukaku,Joel Robles,Ramiro Funes Mori,Jiang Guangtai,Leon Osman,Kevin Mirallas,Gerard Deulofeu,Arouna Koné,David de Gea,Marcos Rojo,Phil Jones,Matteo Darmian,Chris Smalling,Juan Mata,Morgan Schneiderlin,Anthony Martial,Bastian Schweinsteiger,Ander Herrera,Wayne Rooney,Sam Johnstone,Daley Blind,Andreas Pereira,Marouane Fellaini,Jesse Lingard,Michael Carrick,Memphis Depay,Matchweek 9,4,4,13,16
296,5,1,Manchester City,Bournemouth,"<strong class=""matchTeamFormation"" data-team-id=""11"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""127"">4-4-1-1</strong>",Joe Hart,Bacary Sagna,Eliaquim Mangala,Pablo Zabaleta,Nicolás Otamendi,Jesús Navas,Yaya Touré,Fernandinho,Kevin De Bruyne,Raheem Sterling,Wilfried Bony,Willy Caballero,Vincent Kompany,Martín Demichelis,Fernando,Samir Nasri,Patrick Roberts,Kelechi Iheanacho,Adam Federici,Steve Cook,Simon Francis,Sylvain Distin,Charlie Daniels,Andrew Surman,Adam Smith,Matt Ritchie,Dan Gosling,Eunan O'Kane,Glenn Murray,Joe Bennett,Baily Cargill,Marc Pugh,Shaun MacDonald,Lee Tomlin,Yann Kermorgant,Joshua King,Matchweek 9,12,-2,18,8
297,2,2,Southampton,Leicester City,"<strong class=""matchTeamFormation"" data-team-id=""20"">4-1-4-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""26"">4-4-2</strong>",Kelvin Davis,Virgil van Dijk,Cédric Soares,Ryan Bertrand,José Fonte,Dusan Tadic,James Ward-Prowse,Sadio Mané,Victor Wanyama,Steven Davis,Graziano Pellè,Paulo Gazzaniga,Maya Yoshida,Steven Caulker,Oriol Romeu,Jordy Clasie,Juanmi,Jay Rodríguez,Kasper Schmeichel,Danny Simpson,Christian Fuchs,Wes Morgan,Robert Huth,Jeffrey Schlupp,N'Golo Kanté,Marc Albrighton,Danny Drinkwater,Jamie Vardy,Shinji Okazaki,Mark Schwarzer,Ritchie De Laet,Yohan Benalouane,Gökhan Inler,Andy King,Nathan Dyer,Riyad Mahrez,Matchweek 9,3,2,12,15
298,1,0,West Bromwich Albion,Sunderland,"<strong class=""matchTeamFormation"" data-team-id=""36"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""29"">4-1-4-1</strong>",Boaz Myhill,Chris Brunt,Jonny Evans,Craig Dawson,Gareth McAuley,James McClean,Darren Fletcher,Stéphane Sessègnon,Claudio Yacob,Saido Berahino,Salomón Rondón,Anders Lindegaard,James Chester,Jonas Olsson,Craig Gardner,Callum McManaman,Victor Anichebe,Rickie Lambert,Costel Pantilimon,DeAndre Yedlin,Younes Kaboul,John O'Shea,Billy Jones,Fabio Borini,Sebastian Larsson,Yann M'Vila,Lee Cattermole,Jordi Gómez,Steven Fletcher,Vito Mannone,Wes Brown,Patrick van Aanholt,Adam Johnson,Liam Bridcutt,Danny Graham,Jermain Defoe,Matchweek 9,-5,-10,8,3
299,0,3,Watford,Arsenal,"<strong class=""matchTeamFormation"" data-team-id=""33"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""1"">4-2-3-1</strong>",Heurelho Gomes,Craig Cathcart,Allan Nyom,Nathan Aké,Sebastian Prödl,Étienne Capoue,Almen Abdi,Ikechi Anya,Ben Watson,Odion Ighalo,Troy Deeney,Rene Gilmartin,Miguel Britos,Juan Carlos Paredes,José Holebas,Valon Behrami,Steven Berghuis,Víctor Ibarbo,Petr Cech,Héctor Bellerín,Nacho Monreal,Laurent Koscielny,Per Mertesacker,Aaron Ramsey,Mesut Özil,Alexis Sánchez,Francis Coquelin,Santi Cazorla,Theo Walcott,Matt Macey,Kieran Gibbs,Calum Chambers,Mathieu Debuchy,Mikel Arteta,Alex Oxlade-Chamberlain,Olivier Giroud,Matchweek 9,-1,6,10,16
300,1,1,Everton,Liverpool,"<strong class=""matchTeamFormation"" data-team-id=""7"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""10"">3-5-2</strong>",Tim Howard,Jiang Guangtai,Brendan Galloway,Ramiro Funes Mori,Phil Jagielka,Steven Naismith,Gerard Deulofeu,Ross Barkley,Gareth Barry,James McCarthy,Romelu Lukaku,Joel Robles,Bryan Oviedo,Mason Holgate,Leon Osman,Aaron Lennon,Darron Gibson,Arouna Koné,Simon Mignolet,Emre Can,Mamadou Sakho,Martin Skrtel,James Milner,Lucas Leiva,Philippe Coutinho,Nathaniel Clyne,Alberto Moreno,Daniel Sturridge,Danny Ings,Ádám Bogdán,Joe Gomez,Joe Allen,Jordan Rossiter,Adam Lallana,Jordon Ibe,Divock Origi,Matchweek 8,4,-2,12,11
301,3,0,Arsenal,Manchester United,"<strong class=""matchTeamFormation"" data-team-id=""1"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""12"">4-2-3-1</strong>",Petr Cech,Gabriel Paulista,Héctor Bellerín,Nacho Monreal,Per Mertesacker,Aaron Ramsey,Mesut Özil,Alexis Sánchez,Francis Coquelin,Santi Cazorla,Theo Walcott,David Ospina,Calum Chambers,Mathieu Debuchy,Kieran Gibbs,Alex Oxlade-Chamberlain,Joel Campbell,Olivier Giroud,David de Gea,Matteo Darmian,Ashley Young,Daley Blind,Chris Smalling,Juan Mata,Michael Carrick,Wayne Rooney,Memphis Depay,Bastian Schweinsteiger,Anthony Martial,Sergio Romero,Antonio Valencia,Paddy McNair,Phil Jones,Marouane Fellaini,Morgan Schneiderlin,James Wilson,Matchweek 8,3,7,13,16
302,2,2,Swansea City,Tottenham Hotspur,"<strong class=""matchTeamFormation"" data-team-id=""45"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""21"">4-2-3-1</strong>",Lukasz Fabianski,Federico Fernández,Ashley Williams,Angel Rangel,Neil Taylor,Gylfi Sigurdsson,Ki Sung-Yeung,Jefferson Montero,Jonjo Shelvey,André Ayew,Bafétimbi Gomis,Kristoffer Nordfeldt,Kyle Bartley,Franck Tabanou,Wayne Routledge,Jack Cork,Modou Barrow,Éder,Hugo Lloris,Kyle Walker,Ben Davies,Jan Vertonghen,Toby Alderweireld,Nacer Chadli,Christian Eriksen,Érik Lamela,Eric Dier,Dele Alli,Harry Kane,Michel Vorm,Kevin Wimmer,Kieran Trippier,Mousa Dembélé,Andros Townsend,Tom Carroll,Clinton N'Jie,Matchweek 8,0,4,9,12
303,2,0,Crystal Palace,West Bromwich Albion,"<strong class=""matchTeamFormation"" data-team-id=""6"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""36"">4-3-3</strong>",Wayne Hennessey,Scott Dann,Pape Souaré,Brede Hangeland,Martin Kelly,Yohan Cabaye,Jason Puncheon,James McArthur,Yannick Bolasie,Wilfried Zaha,Dwight Gayle,Alex McCarthy,Adrian Mariappa,Joe Ledley,Jake Gray,Bakary Sako,Fraizer Campbell,Patrick Bamford,Boaz Myhill,Jonny Evans,Chris Brunt,Craig Dawson,Gareth McAuley,Darren Fletcher,James Morrison,Claudio Yacob,Saido Berahino,Salomón Rondón,James McClean,Anders Lindegaard,Cristian Gamboa,James Chester,Craig Gardner,Callum McManaman,Rickie Lambert,Victor Anichebe,Matchweek 8,2,-3,12,8
304,0,1,Aston Villa,Stoke City,"<strong class=""matchTeamFormation"" data-team-id=""2"">3-5-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""42"">4-2-3-1</strong>",Brad Guzan,José Crespo,Joleon Lescott,Micah Richards,Ashley Westwood,Jordan Amavi,Idrissa Gueye,Alan Hutton,Jordan Veretout,Rudy Gestede,Scott Sinclair,Mark Bunn,Kieran Richardson,Leandro Bacuna,Jack Grealish,Carles Gil,Carlos Sánchez,Jordan Ayew,Jack Butland,Philipp Wollscheid,Geoff Cameron,Erik Pieters,Glen Johnson,Charlie Adam,Glenn Whelan,Marko Arnautovic,Mame Diouf,Bojan,Jonathan Walters,Shay Given,Muniesa,Stephen Ireland,Marco van Ginkel,Ibrahim Afellay,Joselu,Peter Crouch,Matchweek 8,-4,-3,4,6
305,1,1,Bournemouth,Watford,"<strong class=""matchTeamFormation"" data-team-id=""127"">4-4-1-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""33"">4-4-2</strong>",Artur Boruc,Steve Cook,Simon Francis,Sylvain Distin,Charlie Daniels,Andrew Surman,Matt Ritchie,Dan Gosling,Marc Pugh,Joshua King,Glenn Murray,Adam Federici,Joe Bennett,Adam Smith,Baily Cargill,Eunan O'Kane,Lee Tomlin,Yann Kermorgant,Heurelho Gomes,Craig Cathcart,Allan Nyom,Nathan Aké,Sebastian Prödl,Étienne Capoue,Almen Abdi,Ikechi Anya,Ben Watson,Odion Ighalo,Troy Deeney,Giedrius Arlauskis,Miguel Britos,Juan Carlos Paredes,Adlène Guédioura,Lloyd Dyer,Alessandro Diamanti,Víctor Ibarbo,Matchweek 8,-2,-1,7,9
306,6,1,Manchester City,Newcastle United,"<strong class=""matchTeamFormation"" data-team-id=""11"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""23"">4-2-3-1</strong>",Joe Hart,Eliaquim Mangala,Pablo Zabaleta,Aleksandar Kolarov,Nicolás Otamendi,Kevin De Bruyne,David Silva,Fernandinho,Raheem Sterling,Fernando,Sergio Agüero,Willy Caballero,Bacary Sagna,Martín Demichelis,Jesús Navas,Manu García,Wilfried Bony,Kelechi Iheanacho,Tim Krul,Daryl Janmaat,Kevin Mbabu,Chancel Mbemba,Fabricio Coloccini,Georginio Wijnaldum,Yoan Gouffran,Moussa Sissoko,Ayoze Pérez,Vurnon Anita,Aleksandar Mitrovic,Robert Elliot,Jamaal Lascelles,Mike Williamson,Cheick Tioté,Siem de Jong,Florian Thauvin,Papiss Cissé,Matchweek 8,7,-6,15,3
307,1,2,Norwich City,Leicester City,"<strong class=""matchTeamFormation"" data-team-id=""14"">4-4-1-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""26"">4-4-2</strong>",John Ruddy,Steven Whittaker,Sebastien Bassong,Robert Brady,Russell Martin,Alexander Tettey,Matthew Jarvis,Graham Dorrans,Jonny Howson,Wes Hoolahan,Cameron Jerome,Declan Rudd,Martin Olsson,Ryan Bennett,Nathan Redmond,Gary O'Neil,Kyle Lafferty,Dieumerci Mbokani,Kasper Schmeichel,Christian Fuchs,Wes Morgan,Robert Huth,Danny Simpson,Jeffrey Schlupp,N'Golo Kanté,Marc Albrighton,Danny Drinkwater,Jamie Vardy,Shinji Okazaki,Mark Schwarzer,Ritchie De Laet,Yohan Benalouane,Gökhan Inler,Andy King,Leonardo Ulloa,Riyad Mahrez,Matchweek 8,-1,1,9,12
308,2,2,Sunderland,West Ham United,"<strong class=""matchTeamFormation"" data-team-id=""29"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""25"">4-2-3-1</strong>",Costel Pantilimon,DeAndre Yedlin,Sebastián Coates,John O'Shea,Billy Jones,Fabio Borini,Jeremain Lens,Ola Toivonen,Lee Cattermole,Yann M'Vila,Steven Fletcher,Vito Mannone,Wes Brown,Patrick van Aanholt,Jordi Gómez,Sebastian Larsson,Jack Rodwell,Jermain Defoe,Adrián,James Tomkins,Carl Jenkinson,Winston Reid,Aaron Cresswell,Mark Noble,Cheikhou Kouyaté,Victor Moses,Manuel Lanzini,Dimitri Payet,Diafra Sakho,Darren Randolph,James Collins,Reece Oxford,Pedro Obiang,Michail Antonio,Mauro Zárate,Nikica Jelavic,Matchweek 8,-10,6,2,13
309,1,3,Chelsea,Southampton,"<strong class=""matchTeamFormation"" data-team-id=""4"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""20"">4-2-3-1</strong>",Asmir Begovic,Gary Cahill,John Terry,César Azpilicueta,Branislav Ivanovic,Willian,Eden Hazard,Ramires,Cesc Fàbregas,Oscar,Radamel Falcao,Jamal Blackman,Abdul Baba,Kurt Zouma,Ruben Loftus-Cheek,Nemanja Matic,Pedro,Loïc Rémy,Maarten Stekelenburg,Virgil van Dijk,Ryan Bertrand,José Fonte,Cédric Soares,Dusan Tadic,Steven Davis,Victor Wanyama,Sadio Mané,Oriol Romeu,Graziano Pellè,Kelvin Davis,Maya Yoshida,Cuco Martina,James Ward-Prowse,Shane Long,Juanmi,Jay Rodríguez,Matchweek 8,-3,1,8,9
310,2,3,West Bromwich Albion,Everton,"<strong class=""matchTeamFormation"" data-team-id=""36"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""7"">4-2-3-1</strong>",Boaz Myhill,Chris Brunt,Jonny Evans,Craig Dawson,Jonas Olsson,Claudio Yacob,James Morrison,Darren Fletcher,James McClean,Salomón Rondón,Saido Berahino,Anders Lindegaard,James Chester,Craig Gardner,Callum McManaman,Serge Gnabry,Victor Anichebe,Rickie Lambert,Tim Howard,Brendan Galloway,Ramiro Funes Mori,Phil Jagielka,Jiang Guangtai,Steven Naismith,Ross Barkley,Gareth Barry,Gerard Deulofeu,James McCarthy,Romelu Lukaku,Joel Robles,Bryan Oviedo,Darron Gibson,Aiden McGeady,Leon Osman,Aaron Lennon,Arouna Koné,Matchweek 7,-2,3,8,9
311,0,1,Watford,Crystal Palace,"<strong class=""matchTeamFormation"" data-team-id=""33"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""6"">4-2-3-1</strong>",Heurelho Gomes,Craig Cathcart,Allan Nyom,Ikechi Anya,Sebastian Prödl,Étienne Capoue,José Manuel Jurado,Almen Abdi,Ben Watson,Odion Ighalo,Troy Deeney,Giedrius Arlauskis,Juan Carlos Paredes,Nathan Aké,Adlène Guédioura,Alessandro Diamanti,Steven Berghuis,Víctor Ibarbo,Wayne Hennessey,Scott Dann,Pape Souaré,Brede Hangeland,Martin Kelly,Joe Ledley,Yannick Bolasie,Bakary Sako,Jason Puncheon,Yohan Cabaye,Dwight Gayle,Alex McCarthy,Luke Croll,Jake Gray,Adrian Mariappa,James McArthur,Wilfried Zaha,Fraizer Campbell,Matchweek 7,0,1,9,9
312,4,1,Tottenham Hotspur,Manchester City,"<strong class=""matchTeamFormation"" data-team-id=""21"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""11"">4-2-3-1</strong>",Hugo Lloris,Kyle Walker,Ben Davies,Jan Vertonghen,Toby Alderweireld,Son Heung-Min,Christian Eriksen,Érik Lamela,Eric Dier,Dele Alli,Harry Kane,Michel Vorm,Kieran Trippier,Danny Rose,Andros Townsend,Nacer Chadli,Tom Carroll,Clinton N'Jie,Willy Caballero,Bacary Sagna,Martín Demichelis,Aleksandar Kolarov,Nicolás Otamendi,Fernandinho,Raheem Sterling,Kevin De Bruyne,Yaya Touré,Fernando,Sergio Agüero,Joe Hart,Pablo Zabaleta,Patrick Roberts,Jesús Navas,Brandon Barker,George Evans,Samir Nasri,Matchweek 7,1,10,9,15
313,2,5,Leicester City,Arsenal,"<strong class=""matchTeamFormation"" data-team-id=""26"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""1"">4-2-3-1</strong>",Kasper Schmeichel,Ritchie De Laet,Wes Morgan,Jeffrey Schlupp,Robert Huth,Danny Drinkwater,Marc Albrighton,N'Golo Kanté,Riyad Mahrez,Jamie Vardy,Shinji Okazaki,Mark Schwarzer,Danny Simpson,Gökhan Inler,Andy King,Leonardo Ulloa,Andrej Kramaric,Joseph Dodoo,Petr Cech,Héctor Bellerín,Nacho Monreal,Laurent Koscielny,Per Mertesacker,Mesut Özil,Mathieu Flamini,Aaron Ramsey,Alexis Sánchez,Santi Cazorla,Theo Walcott,David Ospina,Kieran Gibbs,Calum Chambers,Mathieu Debuchy,Mikel Arteta,Alex Oxlade-Chamberlain,Olivier Giroud,Matchweek 7,4,0,12,10
314,3,2,Liverpool,Aston Villa,"<strong class=""matchTeamFormation"" data-team-id=""10"">3-4-1-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""2"">4-5-1</strong>",Simon Mignolet,Emre Can,Mamadou Sakho,Martin Skrtel,Lucas Leiva,James Milner,Nathaniel Clyne,Alberto Moreno,Danny Ings,Philippe Coutinho,Daniel Sturridge,Ádám Bogdán,Kolo Touré,Joe Gomez,Joe Allen,Adam Lallana,Jordon Ibe,Divock Origi,Brad Guzan,Alan Hutton,Jordan Amavi,Joleon Lescott,Micah Richards,Jack Grealish,Carlos Sánchez,Idrissa Gueye,Scott Sinclair,Ashley Westwood,Rudy Gestede,Mark Bunn,Ciaran Clark,Leandro Bacuna,Jordan Veretout,Carles Gil,Adama Traoré,Jordan Ayew,Matchweek 7,-3,-3,8,4
