,home_score,away_score,home_team_name,away_team_name,home_formation,away_fromation,HomePlayer1,HomePlayer2,HomePlayer3,HomePlayer4,HomePlayer5,HomePlayer6,HomePlayer7,HomePlayer8,HomePlayer9,HomePlayer10,HomePlayer11,HomePlayer12,HomePlayer13,HomePlayer14,HomePlayer15,HomePlayer16,HomePlayer17,HomePlayer18,AwayPlayer1,AwayPlayer2,AwayPlayer3,AwayPlayer4,AwayPlayer5,AwayPlayer6,AwayPlayer7,AwayPlayer8,AwayPlayer9,AwayPlayer10,AwayPlayer11,AwayPlayer12,AwayPlayer13,AwayPlayer14,AwayPlayer15,AwayPlayer16,AwayPlayer17,AwayPlayer18,Matchweek,home_GD_prior,away_GD_prior,home_Points_prior,away_Points_prior
76,1,3,Bournemouth,Chelsea,"<strong class=""matchTeamFormation"" data-team-id=""127"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""4"">3-4-2-1</strong>",Artur Boruc,Steve Cook,Adam Smith,Simon Francis,Charlie Daniels,Marc Pugh,Jack Wilshere,Harry Arter,Ryan Fraser,Benik Afobe,Joshua King,Ryan Allsop,Brad Smith,Baily Cargill,Jordon Ibe,Lewis Cook,Max-Alain Gradel,Lys Mousset,Thibaut Courtois,David Luiz,César Azpilicueta,Gary Cahill,Nemanja Matic,N'Golo Kanté,Victor Moses,Marcos Alonso,Pedro,Diego Costa,Eden Hazard,Asmir Begovic,Kurt Zouma,John Terry,Cesc Fàbregas,Nathaniel Chalobah,Michy Batshuayi,Willian,Matchweek 32,-12,38,35,72
77,3,0,Arsenal,West Ham United,"<strong class=""matchTeamFormation"" data-team-id=""1"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""25"">4-1-4-1</strong>",Emiliano Martínez,Shkodran Mustafi,Gabriel Paulista,Héctor Bellerín,Nacho Monreal,Alexis Sánchez,Theo Walcott,Granit Xhaka,Mohamed Elneny,Mesut Özil,Danny Welbeck,Matt Macey,Kieran Gibbs,Per Mertesacker,Aaron Ramsey,Alex Oxlade-Chamberlain,Alex Iwobi,Olivier Giroud,Darren Randolph,James Collins,Sam Byram,José Fonte,Arthur Masuaku,André Ayew,Cheikhou Kouyaté,Manuel Lanzini,Mark Noble,Michail Antonio,Andy Carroll,Adrián,Sofiane Feghouli,Robert Snodgrass,Håvard Nordtveit,Edimilson Fernandes,Diafra Sakho,Jonathan Calleri,Matchweek 31,22,-13,51,33
78,2,1,Chelsea,Manchester City,"<strong class=""matchTeamFormation"" data-team-id=""4"">3-4-2-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""11"">4-2-3-1</strong>",Thibaut Courtois,Gary Cahill,Kurt Zouma,David Luiz,Cesc Fàbregas,Marcos Alonso,N'Golo Kanté,César Azpilicueta,Eden Hazard,Pedro,Diego Costa,Asmir Begovic,John Terry,Nathan Aké,Nemanja Matic,Ruben Loftus-Cheek,Michy Batshuayi,Willian,Willy Caballero,John Stones,Gaël Clichy,Jesús Navas,Vincent Kompany,Kevin De Bruyne,Fernandinho,David Silva,Fabian Delph,Leroy Sané,Sergio Agüero,Claudio Bravo,Aleksandar Kolarov,Pablo Zabaleta,Fernando,Yaya Touré,Raheem Sterling,Nolito,Matchweek 31,37,24,69,58
79,2,2,Liverpool,Bournemouth,"<strong class=""matchTeamFormation"" data-team-id=""10"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""127"">4-4-1-1</strong>",Simon Mignolet,Nathaniel Clyne,Dejan Lovren,Ragnar Klavan,James Milner,Emre Can,Lucas Leiva,Georginio Wijnaldum,Divock Origi,Roberto Firmino,Philippe Coutinho,Loris Karius,Alberto Moreno,Joël Matip,Trent Alexander-Arnold,Marko Grujic,Daniel Sturridge,Ben Woodburn,Artur Boruc,Adam Smith,Steve Cook,Charlie Daniels,Simon Francis,Marc Pugh,Jack Wilshere,Jordon Ibe,Harry Arter,Joshua King,Benik Afobe,Ryan Allsop,Brad Smith,Baily Cargill,Lewis Cook,Ryan Fraser,Max-Alain Gradel,Lys Mousset,Matchweek 31,27,-12,59,34
80,4,2,Hull City,Middlesbrough,"<strong class=""matchTeamFormation"" data-team-id=""41"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""13"">4-4-2</strong>",Eldin Jakupovic,Ahmed El Mohamady,Harry Maguire,Andy Robertson,Andrea Ranocchia,Lazar Markovic,Kamil Grosicki,Alfred N'Diaye,Sam Clucas,Abel Hernández,Oumar Niasse,David Marshall,Michael Dawson,David Meyler,Shaun Maloney,Evandro,Markus Henriksen,Adama Diomande,Víctor Valdés,James Husband,Antonio Barragán,Ben Gibson,Daniel Ayala,Stewart Downing,Adam Clayton,Adama Traoré,Marten de Roon,Rudy Gestede,Álvaro Negredo,Brad Guzan,Bernardo Espinosa,Adam Forshaw,Grant Leadbitter,Adlène Guédioura,Patrick Bamford,Cristhian Stuani,Matchweek 31,-31,-13,27,23
81,3,1,Southampton,Crystal Palace,"<strong class=""matchTeamFormation"" data-team-id=""20"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""6"">4-2-3-1</strong>",Fraser Forster,Sam McQueen,Maya Yoshida,Cédric Soares,Jack Stephens,Dusan Tadic,Oriol Romeu,Nathan Redmond,James Ward-Prowse,Steven Davis,Shane Long,Mouez Hassen,Martín Cáceres,Jérémy Pied,Pierre-Emile Højbjerg,Jordy Clasie,Josh Sims,Jay Rodríguez,Wayne Hennessey,Jeffrey Schlupp,Martin Kelly,Joel Ward,Mamadou Sakho,Andros Townsend,Luka Milivojevic,Yohan Cabaye,Wilfried Zaha,Jason Puncheon,Christian Benteke,Julian Speroni,Damien Delaney,Ezekiel Fryers,Lee Chung-Yong,Sullay Kaikai,Mathieu Flamini,Bakary Sako,Matchweek 31,-3,-9,34,31
82,1,3,Swansea City,Tottenham Hotspur,"<strong class=""matchTeamFormation"" data-team-id=""45"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""21"">4-2-3-1</strong>",Lukasz Fabianski,Federico Fernández,Martin Olsson,Alfie Mawson,Kyle Naughton,Jack Cork,Tom Carroll,Leroy Fer,Jordan Ayew,Wayne Routledge,Gylfi Sigurdsson,Kristoffer Nordfeldt,Jordi Amat,Stephen Kingsley,Ki Sung-Yeung,Jefferson Montero,Luciano Narsingh,Oliver McBurnie,Michel Vorm,Toby Alderweireld,Jan Vertonghen,Kyle Walker,Ben Davies,Eric Dier,Dele Alli,Mousa Dembélé,Christian Eriksen,Moussa Sissoko,Son Heung-Min,Pau López,Kevin Wimmer,Cameron Carter-Vickers,Kieran Trippier,Josh Onomah,Georges-Kévin Nkoudou,Vincent Janssen,Matchweek 31,-27,36,28,62
83,1,0,Burnley,Stoke City,"<strong class=""matchTeamFormation"" data-team-id=""43"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""42"">3-4-2-1</strong>",Tom Heaton,Ben Mee,Michael Keane,Stephen Ward,Matthew Lowton,George Boyd,Jeff Hendrick,Steven Defour,Joey Barton,Andre Gray,Sam Vokes,Nick Pope,James Tarkowski,Ashley Westwood,Scott Arfield,Robert Brady,Ashley Barnes,Daniel Agyei,Lee Grant,Ryan Shawcross,Muniesa,Bruno Martins Indi,Charlie Adam,Erik Pieters,Geoff Cameron,Mame Diouf,Saido Berahino,Joe Allen,Marko Arnautovic,Shay Given,Glen Johnson,Ibrahim Afellay,Glenn Whelan,Ramadan Sobhi,Giannelli Imbula,Peter Crouch,Matchweek 31,-13,-11,32,36
84,2,0,Leicester City,Sunderland,"<strong class=""matchTeamFormation"" data-team-id=""26"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""29"">4-1-3-2</strong>",Kasper Schmeichel,Yohan Benalouane,Robert Huth,Christian Fuchs,Danny Simpson,Demarai Gray,Riyad Mahrez,Wilfred Ndidi,Danny Drinkwater,Jamie Vardy,Shinji Okazaki,Ron-Robert Zieler,Ben Chilwell,Daniel Amartey,Andy King,Marc Albrighton,Leonardo Ulloa,Islam Slimani,Jordan Pickford,Billy Jones,Jason Denayer,Lamine Koné,Bryan Oviedo,Sebastian Larsson,Jack Rodwell,Lee Cattermole,Didier Ndong,Fabio Borini,Jermain Defoe,Vito Mannone,Javier Manquillo,Papy Djilobodji,Wahbi Khazri,Adnan Januzaj,Darron Gibson,Victor Anichebe,Matchweek 31,-12,-27,33,20
85,2,0,Watford,West Bromwich Albion,"<strong class=""matchTeamFormation"" data-team-id=""33"">4-5-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""36"">4-3-3</strong>",Heurelho Gomes,Sebastian Prödl,Miguel Britos,José Holebas,Craig Cathcart,Nordin Amrabat,Tom Cleverley,Abdoulaye Doucouré,Étienne Capoue,M'Baye Niang,Troy Deeney,Costel Pantilimon,Adrian Mariappa,Juan Camilo Zuñiga,Daryl Janmaat,Dion Pereira,Isaac Success,Stefano Okaka,Ben Foster,Craig Dawson,Jonny Evans,Allan Nyom,Gareth McAuley,Jake Livermore,Chris Brunt,Darren Fletcher,Hal Robson-Kanu,Nacer Chadli,James McClean,Boaz Myhill,Marc Wilson,Claudio Yacob,James Morrison,Matt Phillips,Sam Field,Salomón Rondón,Matchweek 31,-14,1,34,44
86,1,1,Manchester United,Everton,"<strong class=""matchTeamFormation"" data-team-id=""12"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""7"">4-2-3-1</strong>",David de Gea,Marcos Rojo,Eric Bailly,Ashley Young,Daley Blind,Ander Herrera,Michael Carrick,Marouane Fellaini,Jesse Lingard,Zlatan Ibrahimovic,Marcus Rashford,Sergio Romero,Matteo Darmian,Luke Shaw,Timothy Fosu-Mensah,Paul Pogba,Henrikh Mkhitaryan,Anthony Martial,Joel Robles,Ashley Williams,Mason Holgate,Phil Jagielka,Leighton Baines,Ross Barkley,Idrissa Gueye,Tom Davies,Gareth Barry,Kevin Mirallas,Romelu Lukaku,Maarten Stekelenburg,Jonjoe Kenny,Matthew Pennington,Joe Williams,Enner Valencia,Ademola Lookman,Dominic Calvert-Lewin,Matchweek 31,19,19,53,50
87,0,0,Swansea City,Middlesbrough,"<strong class=""matchTeamFormation"" data-team-id=""45"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""13"">4-2-3-1</strong>",Lukasz Fabianski,Federico Fernández,Kyle Naughton,Martin Olsson,Alfie Mawson,Jack Cork,Tom Carroll,Leroy Fer,Luciano Narsingh,Gylfi Sigurdsson,Jordan Ayew,Kristoffer Nordfeldt,Mike van der Hoorn,Stephen Kingsley,Jefferson Montero,Ki Sung-Yeung,Borja Bastón,Oliver McBurnie,Víctor Valdés,Bernardo Espinosa,Antonio Barragán,Ben Gibson,Fábio,Stewart Downing,Adama Traoré,Adam Clayton,Gastón Ramírez,Marten de Roon,Álvaro Negredo,Brad Guzan,Daniel Ayala,Adam Forshaw,Grant Leadbitter,Adlène Guédioura,Cristhian Stuani,Rudy Gestede,Matchweek 30,-27,-13,27,22
88,2,2,Arsenal,Manchester City,"<strong class=""matchTeamFormation"" data-team-id=""1"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""11"">4-2-3-1</strong>",David Ospina,Laurent Koscielny,Nacho Monreal,Héctor Bellerín,Shkodran Mustafi,Alexis Sánchez,Francis Coquelin,Mesut Özil,Theo Walcott,Granit Xhaka,Danny Welbeck,Emiliano Martínez,Gabriel Paulista,Kieran Gibbs,Mohamed Elneny,Ainsley Maitland-Niles,Alex Iwobi,Olivier Giroud,Willy Caballero,Jesús Navas,Gaël Clichy,Nicolás Otamendi,John Stones,Leroy Sané,David Silva,Fernandinho,Raheem Sterling,Kevin De Bruyne,Sergio Agüero,Claudio Bravo,Aleksandar Kolarov,Vincent Kompany,Pablo Zabaleta,Fabian Delph,Yaya Touré,Nolito,Matchweek 30,22,24,50,57
89,3,1,Liverpool,Everton,"<strong class=""matchTeamFormation"" data-team-id=""10"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""7"">3-4-2-1</strong>",Simon Mignolet,James Milner,Dejan Lovren,Nathaniel Clyne,Joël Matip,Lucas Leiva,Georginio Wijnaldum,Emre Can,Sadio Mané,Philippe Coutinho,Roberto Firmino,Loris Karius,Ragnar Klavan,Alberto Moreno,Trent Alexander-Arnold,Marko Grujic,Divock Origi,Ben Woodburn,Joel Robles,Ashley Williams,Phil Jagielka,Matthew Pennington,Leighton Baines,Mason Holgate,Idrissa Gueye,Tom Davies,Ross Barkley,Dominic Calvert-Lewin,Romelu Lukaku,Maarten Stekelenburg,Jonjoe Kenny,Kevin Mirallas,Gareth Barry,Ademola Lookman,Arouna Koné,Enner Valencia,Matchweek 30,25,21,56,50
90,0,2,Burnley,Tottenham Hotspur,"<strong class=""matchTeamFormation"" data-team-id=""43"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""21"">3-4-2-1</strong>",Tom Heaton,Matthew Lowton,Stephen Ward,Ben Mee,Michael Keane,Jeff Hendrick,Scott Arfield,George Boyd,Joey Barton,Andre Gray,Ashley Barnes,Paul Robinson,James Tarkowski,Jon Flanagan,Ashley Westwood,Robert Brady,Steven Defour,Sam Vokes,Hugo Lloris,Toby Alderweireld,Eric Dier,Jan Vertonghen,Kieran Trippier,Ben Davies,Victor Wanyama,Harry Winks,Christian Eriksen,Dele Alli,Vincent Janssen,Michel Vorm,Cameron Carter-Vickers,Kyle Walker,Georges-Kévin Nkoudou,Moussa Sissoko,Mousa Dembélé,Son Heung-Min,Matchweek 30,-11,34,32,59
91,1,2,Chelsea,Crystal Palace,"<strong class=""matchTeamFormation"" data-team-id=""4"">3-5-1-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""6"">4-2-3-1</strong>",Thibaut Courtois,César Azpilicueta,David Luiz,Gary Cahill,Cesc Fàbregas,Nemanja Matic,Marcos Alonso,N'Golo Kanté,Pedro,Eden Hazard,Diego Costa,Asmir Begovic,Kurt Zouma,John Terry,Ruben Loftus-Cheek,Nathaniel Chalobah,Michy Batshuayi,Willian,Wayne Hennessey,Mamadou Sakho,Joel Ward,James Tomkins,Jeffrey Schlupp,Andros Townsend,Jason Puncheon,Luka Milivojevic,Yohan Cabaye,Wilfried Zaha,Christian Benteke,Julian Speroni,Damien Delaney,Scott Dann,Martin Kelly,Sullay Kaikai,Joe Ledley,Bakary Sako,Matchweek 30,38,-10,69,28
92,2,1,Hull City,West Ham United,"<strong class=""matchTeamFormation"" data-team-id=""41"">3-4-1-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""25"">4-2-3-1</strong>",Eldin Jakupovic,Curtis Davies,Andrea Ranocchia,Harry Maguire,Alfred N'Diaye,Sam Clucas,Andy Robertson,Ahmed El Mohamady,Abel Hernández,Lazar Markovic,Oumar Niasse,David Marshall,Michael Dawson,David Meyler,Shaun Maloney,Kamil Grosicki,Markus Henriksen,Adama Diomande,Darren Randolph,Sam Byram,James Collins,José Fonte,Aaron Cresswell,Manuel Lanzini,Cheikhou Kouyaté,Robert Snodgrass,André Ayew,Sofiane Feghouli,Andy Carroll,Adrián,Arthur Masuaku,Håvard Nordtveit,Edimilson Fernandes,Mark Noble,Ashley Fletcher,Jonathan Calleri,Matchweek 30,-32,-12,24,33
93,2,0,Leicester City,Stoke City,"<strong class=""matchTeamFormation"" data-team-id=""26"">4-4-1-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""42"">4-4-2</strong>",Kasper Schmeichel,Robert Huth,Yohan Benalouane,Christian Fuchs,Danny Simpson,Demarai Gray,Riyad Mahrez,Wilfred Ndidi,Danny Drinkwater,Jamie Vardy,Shinji Okazaki,Ron-Robert Zieler,Ben Chilwell,Daniel Amartey,Andy King,Leonardo Ulloa,Ahmed Musa,Islam Slimani,Lee Grant,Bruno Martins Indi,Glen Johnson,Ryan Shawcross,Erik Pieters,Glenn Whelan,Joe Allen,Ramadan Sobhi,Marko Arnautovic,Jonathan Walters,Saido Berahino,Shay Given,Muniesa,Ibrahim Afellay,Charlie Adam,Giannelli Imbula,Peter Crouch,Mame Diouf,Matchweek 30,-14,-9,30,36
94,0,0,Manchester United,West Bromwich Albion,"<strong class=""matchTeamFormation"" data-team-id=""12"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""36"">4-5-1</strong>",David de Gea,Eric Bailly,Antonio Valencia,Marcos Rojo,Ashley Young,Henrikh Mkhitaryan,Michael Carrick,Anthony Martial,Marouane Fellaini,Jesse Lingard,Marcus Rashford,Sergio Romero,Axel Tuanzebe,Matteo Darmian,Timothy Fosu-Mensah,Daley Blind,Matty Willock,Wayne Rooney,Ben Foster,Allan Nyom,Gareth McAuley,Craig Dawson,Jonny Evans,Darren Fletcher,Jake Livermore,Chris Brunt,Nacer Chadli,James McClean,Hal Robson-Kanu,Boaz Myhill,Marc Wilson,James Morrison,Claudio Yacob,Sam Field,Rekeem Harper,Salomón Rondón,Matchweek 30,19,1,52,43
95,1,0,Watford,Sunderland,"<strong class=""matchTeamFormation"" data-team-id=""33"">4-5-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""29"">4-2-3-1</strong>",Heurelho Gomes,Younes Kaboul,Craig Cathcart,Miguel Britos,José Holebas,Tom Cleverley,Étienne Capoue,M'Baye Niang,Nordin Amrabat,Abdoulaye Doucouré,Stefano Okaka,Costel Pantilimon,Adrian Mariappa,Sebastian Prödl,Daryl Janmaat,Juan Camilo Zuñiga,Isaac Success,Troy Deeney,Jordan Pickford,John O'Shea,Lamine Koné,Bryan Oviedo,Billy Jones,Fabio Borini,Adnan Januzaj,Jack Rodwell,Jason Denayer,Darron Gibson,Jermain Defoe,Vito Mannone,Javier Manquillo,Papy Djilobodji,Lee Cattermole,Wahbi Khazri,Sebastian Larsson,Didier Ndong,Matchweek 30,-15,-26,31,20
96,0,0,Southampton,Bournemouth,"<strong class=""matchTeamFormation"" data-team-id=""20"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""127"">4-4-2</strong>",Fraser Forster,Maya Yoshida,Cédric Soares,Jack Stephens,Ryan Bertrand,Nathan Redmond,James Ward-Prowse,Oriol Romeu,Steven Davis,Dusan Tadic,Jay Rodríguez,Mouez Hassen,Martín Cáceres,Sam McQueen,Sofiane Boufal,Pierre-Emile Højbjerg,Jordy Clasie,Shane Long,Artur Boruc,Adam Smith,Steve Cook,Simon Francis,Charlie Daniels,Andrew Surman,Dan Gosling,Marc Pugh,Ryan Fraser,Benik Afobe,Joshua King,Ryan Allsop,Brad Smith,Baily Cargill,Jack Wilshere,Junior Stanislas,Harry Arter,Jordon Ibe,Matchweek 30,-3,-12,33,33
97,1,3,Middlesbrough,Manchester United,"<strong class=""matchTeamFormation"" data-team-id=""13"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""12"">4-2-3-1</strong>",Víctor Valdés,Bernardo Espinosa,Ben Gibson,Antonio Barragán,Fábio,Adam Clayton,Grant Leadbitter,Marten de Roon,Álvaro Negredo,Stewart Downing,Gastón Ramírez,Brad Guzan,Dael Fry,Adam Forshaw,Adama Traoré,Adlène Guédioura,Rudy Gestede,Cristhian Stuani,David de Gea,Chris Smalling,Ashley Young,Phil Jones,Eric Bailly,Marouane Fellaini,Jesse Lingard,Antonio Valencia,Michael Carrick,Juan Mata,Marcus Rashford,Sergio Romero,Matteo Darmian,Timothy Fosu-Mensah,Luke Shaw,Marcos Rojo,Henrikh Mkhitaryan,Anthony Martial,Matchweek 29,-11,17,22,49
98,2,1,Tottenham Hotspur,Southampton,"<strong class=""matchTeamFormation"" data-team-id=""21"">3-4-2-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""20"">4-2-3-1</strong>",Hugo Lloris,Toby Alderweireld,Jan Vertonghen,Eric Dier,Ben Davies,Kyle Walker,Victor Wanyama,Mousa Dembélé,Dele Alli,Son Heung-Min,Christian Eriksen,Michel Vorm,Kieran Trippier,Kevin Wimmer,Harry Winks,Josh Onomah,Moussa Sissoko,Vincent Janssen,Fraser Forster,Maya Yoshida,Cédric Soares,Jack Stephens,Ryan Bertrand,Dusan Tadic,Oriol Romeu,James Ward-Prowse,Nathan Redmond,Steven Davis,Manolo Gabbiadini,Mouez Hassen,Martín Cáceres,Sam McQueen,Sofiane Boufal,Pierre-Emile Højbjerg,Jay Rodríguez,Shane Long,Matchweek 29,33,-2,56,33
99,1,1,Manchester City,Liverpool,"<strong class=""matchTeamFormation"" data-team-id=""11"">4-1-4-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""10"">4-3-3</strong>",Willy Caballero,Nicolás Otamendi,Gaël Clichy,John Stones,Fernandinho,Kevin De Bruyne,Raheem Sterling,Yaya Touré,Leroy Sané,David Silva,Sergio Agüero,Claudio Bravo,Aleksandar Kolarov,Bacary Sagna,Fernando,Aleix García,Kelechi Iheanacho,Nolito,Simon Mignolet,Ragnar Klavan,James Milner,Joël Matip,Nathaniel Clyne,Emre Can,Georginio Wijnaldum,Adam Lallana,Roberto Firmino,Sadio Mané,Philippe Coutinho,Loris Karius,Dejan Lovren,Alberto Moreno,Trent Alexander-Arnold,Lucas Leiva,Divock Origi,Ben Woodburn,Matchweek 29,24,25,56,55
100,3,1,West Bromwich Albion,Arsenal,"<strong class=""matchTeamFormation"" data-team-id=""36"">4-5-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""1"">4-2-3-1</strong>",Ben Foster,Gareth McAuley,Craig Dawson,Allan Nyom,Jonny Evans,Nacer Chadli,Darren Fletcher,James McClean,Chris Brunt,Jake Livermore,Salomón Rondón,Boaz Myhill,Marc Wilson,Jonas Olsson,Claudio Yacob,Jonathan Leko,Sam Field,Hal Robson-Kanu,Petr Cech,Héctor Bellerín,Nacho Monreal,Laurent Koscielny,Shkodran Mustafi,Alexis Sánchez,Granit Xhaka,Alex Oxlade-Chamberlain,Theo Walcott,Aaron Ramsey,Danny Welbeck,David Ospina,Gabriel Paulista,Per Mertesacker,Alex Iwobi,Mohamed Elneny,Francis Coquelin,Olivier Giroud,Matchweek 29,-1,24,40,50
101,1,0,Crystal Palace,Watford,"<strong class=""matchTeamFormation"" data-team-id=""6"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""33"">4-5-1</strong>",Wayne Hennessey,Mamadou Sakho,Jeffrey Schlupp,James Tomkins,Joel Ward,Andros Townsend,Jason Puncheon,Yohan Cabaye,Wilfried Zaha,Luka Milivojevic,Christian Benteke,Julian Speroni,Martin Kelly,Scott Dann,Damien Delaney,Lee Chung-Yong,Bakary Sako,Fraizer Campbell,Heurelho Gomes,Younes Kaboul,Craig Cathcart,Sebastian Prödl,Miguel Britos,Tom Cleverley,Daryl Janmaat,Étienne Capoue,Valon Behrami,M'Baye Niang,Troy Deeney,Costel Pantilimon,José Holebas,Juan Camilo Zuñiga,Abdoulaye Doucouré,Nordin Amrabat,Stefano Okaka,Isaac Success,Matchweek 29,-11,-14,25,31
