,home_score,away_score,home_team_name,away_team_name,home_formation,away_fromation,HomePlayer1,HomePlayer2,HomePlayer3,HomePlayer4,HomePlayer5,HomePlayer6,HomePlayer7,HomePlayer8,HomePlayer9,HomePlayer10,HomePlayer11,HomePlayer12,HomePlayer13,HomePlayer14,HomePlayer15,HomePlayer16,HomePlayer17,HomePlayer18,AwayPlayer1,AwayPlayer2,AwayPlayer3,AwayPlayer4,AwayPlayer5,AwayPlayer6,AwayPlayer7,AwayPlayer8,AwayPlayer9,AwayPlayer10,AwayPlayer11,AwayPlayer12,AwayPlayer13,AwayPlayer14,AwayPlayer15,AwayPlayer16,AwayPlayer17,AwayPlayer18,Matchweek,home_GD_prior,away_GD_prior,home_Points_prior,away_Points_prior
30,0,0,Burnley,Brighton and Hove Albion,"<strong class=""matchTeamFormation"" data-team-id=""43"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""131"">4-4-1-1</strong>",Nick Pope,Matthew Lowton,Stephen Ward,Kevin Long,James Tarkowski,Jack Cork,Jóhann Gudmundsson,Ashley Westwood,Aaron Lennon,Chris Wood,Ashley Barnes,Tom Heaton,Charlie Taylor,Phil Bardsley,Jeff Hendrick,Georges-Kévin Nkoudou,Nahki Wells,Sam Vokes,Mathew Ryan,Gaëtan Bong,Bruno,Lewis Dunk,Shane Duffy,Anthony Knockaert,Beram Kayal,José Izquierdo,Dale Stephens,Pascal Groß,Leonardo Ulloa,Tim Krul,Markus Suttner,Connor Goldson,Ezequiel Schelotto,Solly March,Glenn Murray,Jürgen Locadia,Matchweek 36,3,-15,53,36
31,5,0,Crystal Palace,Leicester City,"<strong class=""matchTeamFormation"" data-team-id=""6"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""26"">4-4-1-1</strong>",Wayne Hennessey,Joel Ward,Mamadou Sakho,James Tomkins,Patrick van Aanholt,Yohan Cabaye,James McArthur,Ruben Loftus-Cheek,Luka Milivojevic,Wilfried Zaha,Andros Townsend,Julian Speroni,Jeffrey Schlupp,Martin Kelly,Lee Chung-Yong,Christian Benteke,Alexander Sørloth,Aaron Wan-Bissaka,Ben Hamer,Harry Maguire,Wes Morgan,Marc Albrighton,Ben Chilwell,Demarai Gray,Hamza Choudhury,Riyad Mahrez,Wilfred Ndidi,Kelechi Iheanacho,Jamie Vardy,Eldin Jakupovic,Aleksandar Dragovic,Christian Fuchs,Danny Simpson,Adrien Silva,Fousseni Diabaté,Harvey Barnes,Matchweek 36,-18,2,35,44
32,0,2,Huddersfield Town,Everton,"<strong class=""matchTeamFormation"" data-team-id=""159"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""7"">4-2-3-1</strong>",Jonas Lössl,Terence Kongolo,Christopher Schindler,Zanka,Florent Hadërgjonaj,Jonathan Hogg,Collin Quaner,Aaron Mooy,Alex Pritchard,Rajiv van La Parra,Steve Mounié,Joel Coleman,Jon Gorenc Stankovic,Scott Malone,Chris Löwe,Tommy Smith,Philip Billing,Laurent Depoitre,Jordan Pickford,Phil Jagielka,Leighton Baines,Séamus Coleman,Michael Keane,Morgan Schneiderlin,Theo Walcott,Nikola Vlasic,Idrissa Gueye,Wayne Rooney,Cenk Tosun,Joel Robles,Cuco Martina,Ramiro Funes Mori,Beni Baningime,Tom Davies,Yannick Bolasie,Oumar Niasse,Matchweek 36,-27,-14,35,45
33,0,1,Newcastle United,West Bromwich Albion,"<strong class=""matchTeamFormation"" data-team-id=""23"">4-4-1-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""36"">4-4-1-1</strong>",Martin Dúbravka,Florian Lejeune,Jamaal Lascelles,Paul Dummett,DeAndre Yedlin,Kenedy,Jonjo Shelvey,Mohamed Diamé,Matt Ritchie,Dwight Gayle,Ayoze Pérez,Karl Darlow,Javier Manquillo,Ciaran Clark,Jacob Murphy,Isaac Hayden,Joselu,Islam Slimani,Ben Foster,Craig Dawson,Ahmed Hegazy,Allan Nyom,Kieran Gibbs,James McClean,Jake Livermore,Matt Phillips,Chris Brunt,Salomón Rondón,Jay Rodríguez,Boaz Myhill,Jonny Evans,Claudio Yacob,Grzegorz Krychowiak,Oliver Burke,Daniel Sturridge,Hal Robson-Kanu,Matchweek 36,-8,-25,41,25
34,2,1,Southampton,Bournemouth,"<strong class=""matchTeamFormation"" data-team-id=""20"">3-4-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""127"">3-4-3</strong>",Alex McCarthy,Maya Yoshida,Jan Bednarek,Wesley Hoedt,Oriol Romeu,Cédric Soares,Ryan Bertrand,Mario Lemina,Charlie Austin,Nathan Redmond,Dusan Tadic,Fraser Forster,Jack Stephens,Josh Sims,James Ward-Prowse,Pierre-Emile Højbjerg,Shane Long,Manolo Gabbiadini,Asmir Begovic,Simon Francis,Steve Cook,Nathan Aké,Ryan Fraser,Lewis Cook,Charlie Daniels,Dan Gosling,Joshua King,Lys Mousset,Callum Wilson,Artur Boruc,Brad Smith,Tyrone Mings,Marc Pugh,Jordon Ibe,Andrew Surman,Jermain Defoe,Matchweek 36,-20,-17,29,38
35,0,1,Swansea City,Chelsea,"<strong class=""matchTeamFormation"" data-team-id=""45"">3-4-2-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""4"">3-5-1-1</strong>",Lukasz Fabianski,Mike van der Hoorn,Kyle Naughton,Alfie Mawson,Connor Roberts,Andy King,Martin Olsson,Ki Sung-Yeung,Jordan Ayew,Sam Clucas,André Ayew,Kristoffer Nordfeldt,Angel Rangel,Wayne Routledge,Renato Sanches,Nathan Dyer,Tom Carroll,Leon Britton,Thibaut Courtois,Antonio Rüdiger,Gary Cahill,César Azpilicueta,N'Golo Kanté,Emerson,Tiémoué Bakayoko,Victor Moses,Cesc Fàbregas,Olivier Giroud,Eden Hazard,Willy Caballero,Davide Zappacosta,Andreas Christensen,Willian,Ross Barkley,Pedro,Álvaro Morata,Matchweek 36,-24,25,33,63
36,1,0,Everton,Newcastle United,"<strong class=""matchTeamFormation"" data-team-id=""7"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""23"">4-4-1-1</strong>",Jordan Pickford,Séamus Coleman,Phil Jagielka,Leighton Baines,Michael Keane,Wayne Rooney,Morgan Schneiderlin,Idrissa Gueye,Theo Walcott,Cenk Tosun,Yannick Bolasie,Joel Robles,Cuco Martina,Ramiro Funes Mori,Beni Baningime,Tom Davies,Oumar Niasse,Dominic Calvert-Lewin,Martin Dúbravka,Jamaal Lascelles,Paul Dummett,DeAndre Yedlin,Florian Lejeune,Kenedy,Jonjo Shelvey,Matt Ritchie,Mohamed Diamé,Ayoze Pérez,Islam Slimani,Karl Darlow,Javier Manquillo,Ciaran Clark,Isaac Hayden,Jacob Murphy,Mikel Merino,Dwight Gayle,Matchweek 35,-15,-7,42,41
37,4,1,Arsenal,West Ham United,"<strong class=""matchTeamFormation"" data-team-id=""1"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""25"">3-4-2-1</strong>",David Ospina,Shkodran Mustafi,Héctor Bellerín,Nacho Monreal,Laurent Koscielny,Granit Xhaka,Aaron Ramsey,Mohamed Elneny,Alex Iwobi,Danny Welbeck,Alexandre Lacazette,Matt Macey,Calum Chambers,Per Mertesacker,Rob Holding,Reiss Nelson,Ainsley Maitland-Niles,Pierre-Emerick Aubameyang,Joe Hart,Aaron Cresswell,Angelo Ogbonna,Declan Rice,Cheikhou Kouyaté,Mark Noble,Arthur Masuaku,Pablo Zabaleta,Marko Arnautovic,Edimilson Fernandes,João Mário,Adrián,Patrice Evra,Manuel Lanzini,Josh Cullen,Chicharito,Andy Carroll,Jordan Hugill,Matchweek 35,17,-18,54,35
38,1,1,Stoke City,Burnley,"<strong class=""matchTeamFormation"" data-team-id=""42"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""43"">4-4-2</strong>",Jack Butland,Glen Johnson,Ryan Shawcross,Bruno Martins Indi,Erik Pieters,Badou Ndiaye,Xherdan Shaqiri,Moritz Bauer,Joe Allen,Peter Crouch,Mame Diouf,Jakob Haugaard,Geoff Cameron,Kurt Zouma,Ramadan Sobhi,Stephen Ireland,Darren Fletcher,Tyrese Campbell,Nick Pope,Kevin Long,Matthew Lowton,Stephen Ward,James Tarkowski,Ashley Westwood,Jóhann Gudmundsson,Aaron Lennon,Jack Cork,Chris Wood,Ashley Barnes,Tom Heaton,Phil Bardsley,Charlie Taylor,Jeff Hendrick,Dean Marney,Jonathan Walters,Sam Vokes,Matchweek 35,-33,3,28,52
39,5,0,Manchester City,Swansea City,"<strong class=""matchTeamFormation"" data-team-id=""11"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""45"">5-4-1</strong>",Ederson,Aymeric Laporte,Danilo,Vincent Kompany,Fabian Delph,David Silva,Kevin De Bruyne,Ilkay Gündogan,Bernardo Silva,Raheem Sterling,Gabriel Jesus,Claudio Bravo,Nicolás Otamendi,Benjamin Mendy,Kyle Walker,Leroy Sané,Yaya Touré,Phil Foden,Lukasz Fabianski,Alfie Mawson,Kyle Naughton,Federico Fernández,Mike van der Hoorn,Martin Olsson,Ki Sung-Yeung,Tom Carroll,André Ayew,Andy King,Jordan Ayew,Kristoffer Nordfeldt,Connor Roberts,Kyle Bartley,Wayne Routledge,Nathan Dyer,Sam Clucas,Tammy Abraham,Matchweek 35,68,-19,87,33
40,2,2,West Bromwich Albion,Liverpool,"<strong class=""matchTeamFormation"" data-team-id=""36"">4-4-1-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""10"">4-3-3</strong>",Ben Foster,Craig Dawson,Allan Nyom,Kieran Gibbs,Ahmed Hegazy,James McClean,Chris Brunt,Matt Phillips,Jake Livermore,Salomón Rondón,Jay Rodríguez,Boaz Myhill,Jonny Evans,Sam Field,Oliver Burke,Claudio Yacob,Grzegorz Krychowiak,Hal Robson-Kanu,Loris Karius,Joe Gomez,Ragnar Klavan,Alberto Moreno,Virgil van Dijk,James Milner,Georginio Wijnaldum,Jordan Henderson,Mohamed Salah,Sadio Mané,Danny Ings,Simon Mignolet,Trent Alexander-Arnold,Dejan Lovren,Andy Robertson,Alex Oxlade-Chamberlain,Dominic Solanke,Roberto Firmino,Matchweek 35,-25,43,24,70
41,0,0,Watford,Crystal Palace,"<strong class=""matchTeamFormation"" data-team-id=""33"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""6"">4-4-2</strong>",Orestis Karnezis,Christian Kabasele,Craig Cathcart,José Holebas,Adrian Mariappa,Abdoulaye Doucouré,Roberto Pereyra,Étienne Capoue,Will Hughes,Troy Deeney,Stefano Okaka,Heurelho Gomes,Daryl Janmaat,Miguel Britos,Kiko Femenía,Richarlison,Jerome Sinclair,Andre Gray,Wayne Hennessey,Mamadou Sakho,Patrick van Aanholt,Joel Ward,James Tomkins,Yohan Cabaye,Ruben Loftus-Cheek,Luka Milivojevic,James McArthur,Andros Townsend,Wilfried Zaha,Julian Speroni,Martin Kelly,Jairo Riedewald,Lee Chung-Yong,Christian Benteke,Alexander Sørloth,Aaron Wan-Bissaka,Matchweek 35,-18,-18,37,34
42,1,2,Burnley,Chelsea,"<strong class=""matchTeamFormation"" data-team-id=""43"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""4"">3-5-2</strong>",Nick Pope,Stephen Ward,Matthew Lowton,Kevin Long,James Tarkowski,Aaron Lennon,Jóhann Gudmundsson,Ashley Westwood,Jack Cork,Chris Wood,Ashley Barnes,Tom Heaton,Phil Bardsley,Charlie Taylor,Dean Marney,Jeff Hendrick,Sam Vokes,Nahki Wells,Thibaut Courtois,César Azpilicueta,Antonio Rüdiger,Gary Cahill,N'Golo Kanté,Tiémoué Bakayoko,Victor Moses,Pedro,Emerson,Olivier Giroud,Álvaro Morata,Willy Caballero,Andreas Christensen,Davide Zappacosta,Cesc Fàbregas,Eden Hazard,Ross Barkley,Willian,Matchweek 34,4,24,52,60
43,0,0,Leicester City,Southampton,"<strong class=""matchTeamFormation"" data-team-id=""26"">4-4-1-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""20"">3-4-2-1</strong>",Ben Hamer,Harry Maguire,Aleksandar Dragovic,Ben Chilwell,Marc Albrighton,Adrien Silva,Riyad Mahrez,Demarai Gray,Wilfred Ndidi,Jamie Vardy,Kelechi Iheanacho,Eldin Jakupovic,Wes Morgan,Danny Simpson,Christian Fuchs,Harvey Barnes,Hamza Choudhury,Fousseni Diabaté,Alex McCarthy,Maya Yoshida,Wesley Hoedt,Jan Bednarek,Cédric Soares,Ryan Bertrand,Oriol Romeu,Pierre-Emile Højbjerg,Shane Long,Dusan Tadic,James Ward-Prowse,Fraser Forster,Jérémy Pied,Josh Sims,Nathan Redmond,Steven Davis,Manolo Gabbiadini,Charlie Austin,Matchweek 34,2,-20,43,28
44,0,2,Bournemouth,Manchester United,"<strong class=""matchTeamFormation"" data-team-id=""127"">4-4-1-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""12"">4-3-3</strong>",Asmir Begovic,Charlie Daniels,Steve Cook,Simon Francis,Nathan Aké,Ryan Fraser,Andrew Surman,Lewis Cook,Jordon Ibe,Joshua King,Callum Wilson,Artur Boruc,Jack Simpson,Marc Pugh,Dan Gosling,Harry Arter,Lys Mousset,Jermain Defoe,David de Gea,Chris Smalling,Luke Shaw,Phil Jones,Matteo Darmian,Ander Herrera,Paul Pogba,Marouane Fellaini,Marcus Rashford,Jesse Lingard,Anthony Martial,Joel Pereira,Daley Blind,Eric Bailly,Ashley Young,Nemanja Matic,Romelu Lukaku,Alexis Sánchez,Matchweek 34,-15,37,38,71
45,1,1,Brighton and Hove Albion,Tottenham Hotspur,"<strong class=""matchTeamFormation"" data-team-id=""131"">4-4-1-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""21"">4-2-3-1</strong>",Mathew Ryan,Bruno,Lewis Dunk,Gaëtan Bong,Shane Duffy,Anthony Knockaert,Dale Stephens,José Izquierdo,Beram Kayal,Pascal Groß,Glenn Murray,Tim Krul,Ezequiel Schelotto,Connor Goldson,Solly March,Sam Baldock,Jürgen Locadia,Leonardo Ulloa,Hugo Lloris,Sèrge Aurier,Ben Davies,Toby Alderweireld,Jan Vertonghen,Son Heung-Min,Lucas Moura,Victor Wanyama,Moussa Sissoko,Christian Eriksen,Harry Kane,Michel Vorm,Juan Foyth,Kieran Trippier,Eric Dier,Mousa Dembélé,Érik Lamela,Fernando Llorente,Matchweek 34,-15,35,35,67
46,1,1,West Ham United,Stoke City,"<strong class=""matchTeamFormation"" data-team-id=""25"">3-4-2-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""42"">4-4-1-1</strong>",Joe Hart,Angelo Ogbonna,Aaron Cresswell,Declan Rice,Cheikhou Kouyaté,Pablo Zabaleta,Mark Noble,Arthur Masuaku,João Mário,Marko Arnautovic,Edimilson Fernandes,Adrián,Patrice Evra,Manuel Lanzini,Josh Cullen,Jordan Hugill,Chicharito,Andy Carroll,Jack Butland,Bruno Martins Indi,Erik Pieters,Kurt Zouma,Ryan Shawcross,Joe Allen,Ramadan Sobhi,Moritz Bauer,Badou Ndiaye,Mame Diouf,Xherdan Shaqiri,Lee Grant,Geoff Cameron,Lasse Sørensen,Darren Fletcher,Stephen Ireland,Peter Crouch,Tyrese Campbell,Matchweek 34,-18,-33,34,27
47,2,1,Newcastle United,Arsenal,"<strong class=""matchTeamFormation"" data-team-id=""23"">4-4-1-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""1"">4-3-3</strong>",Martin Dúbravka,DeAndre Yedlin,Paul Dummett,Jamaal Lascelles,Florian Lejeune,Jonjo Shelvey,Mohamed Diamé,Matt Ritchie,Kenedy,Dwight Gayle,Ayoze Pérez,Karl Darlow,Ciaran Clark,Javier Manquillo,Isaac Hayden,Jacob Murphy,Joselu,Islam Slimani,Petr Cech,Shkodran Mustafi,Rob Holding,Nacho Monreal,Calum Chambers,Mohamed Elneny,Granit Xhaka,Joe Willock,Alex Iwobi,Alexandre Lacazette,Pierre-Emerick Aubameyang,David Ospina,Per Mertesacker,Sead Kolasinac,Reiss Nelson,Ainsley Maitland-Niles,Eddie Nketiah,Danny Welbeck,Matchweek 34,-8,18,38,54
48,0,1,Manchester United,West Bromwich Albion,"<strong class=""matchTeamFormation"" data-team-id=""12"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""36"">4-4-1-1</strong>",David de Gea,Ashley Young,Chris Smalling,Antonio Valencia,Victor Lindelöf,Nemanja Matic,Ander Herrera,Paul Pogba,Romelu Lukaku,Alexis Sánchez,Juan Mata,Joel Pereira,Marcos Rojo,Phil Jones,Scott McTominay,Jesse Lingard,Anthony Martial,Marcus Rashford,Ben Foster,Craig Dawson,Ahmed Hegazy,Kieran Gibbs,Allan Nyom,Jake Livermore,James McClean,Chris Brunt,Matt Phillips,Jay Rodríguez,Salomón Rondón,Boaz Myhill,Ali Gabr,Claudio Yacob,Grzegorz Krychowiak,Sam Field,Oliver Burke,Daniel Sturridge,Matchweek 34,40,-26,74,21
49,2,3,Southampton,Chelsea,"<strong class=""matchTeamFormation"" data-team-id=""20"">3-4-2-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""4"">3-4-2-1</strong>",Alex McCarthy,Wesley Hoedt,Jan Bednarek,Maya Yoshida,Pierre-Emile Højbjerg,Cédric Soares,Oriol Romeu,Ryan Bertrand,James Ward-Prowse,Dusan Tadic,Shane Long,Fraser Forster,Sam McQueen,Josh Sims,Mario Lemina,Sofiane Boufal,Charlie Austin,Manolo Gabbiadini,Thibaut Courtois,Andreas Christensen,César Azpilicueta,Gary Cahill,Marcos Alonso,N'Golo Kanté,Davide Zappacosta,Cesc Fàbregas,Willian,Eden Hazard,Álvaro Morata,Willy Caballero,Emerson,Tiémoué Bakayoko,Victor Moses,Ross Barkley,Olivier Giroud,Pedro,Matchweek 34,-19,24,29,60
50,2,1,Burnley,Leicester City,"<strong class=""matchTeamFormation"" data-team-id=""43"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""26"">4-4-1-1</strong>",Nick Pope,Kevin Long,James Tarkowski,Matthew Lowton,Stephen Ward,Aaron Lennon,Jóhann Gudmundsson,Jack Cork,Ashley Westwood,Ashley Barnes,Chris Wood,Tom Heaton,Phil Bardsley,Charlie Taylor,Jeff Hendrick,Dean Marney,Sam Vokes,Nahki Wells,Kasper Schmeichel,Danny Simpson,Ben Chilwell,Harry Maguire,Wes Morgan,Riyad Mahrez,Hamza Choudhury,Demarai Gray,Adrien Silva,Shinji Okazaki,Jamie Vardy,Ben Hamer,Christian Fuchs,Aleksandar Dragovic,Marc Albrighton,Kelechi Iheanacho,Harvey Barnes,Fousseni Diabaté,Matchweek 34,2,3,49,44
51,3,2,Crystal Palace,Brighton and Hove Albion,"<strong class=""matchTeamFormation"" data-team-id=""6"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""131"">4-3-3</strong>",Wayne Hennessey,Mamadou Sakho,James Tomkins,Joel Ward,Patrick van Aanholt,Ruben Loftus-Cheek,Luka Milivojevic,James McArthur,Yohan Cabaye,Andros Townsend,Wilfried Zaha,Julian Speroni,Martin Kelly,Jairo Riedewald,Lee Chung-Yong,Aaron Wan-Bissaka,Alexander Sørloth,Christian Benteke,Mathew Ryan,Shane Duffy,Lewis Dunk,Ezequiel Schelotto,Gaëtan Bong,Pascal Groß,Beram Kayal,Dale Stephens,Glenn Murray,Jürgen Locadia,José Izquierdo,Tim Krul,Connor Goldson,Bruno,Anthony Knockaert,Solly March,Leonardo Ulloa,Sam Baldock,Matchweek 34,-19,-14,31,36
52,1,0,Huddersfield Town,Watford,"<strong class=""matchTeamFormation"" data-team-id=""159"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""33"">4-2-3-1</strong>",Jonas Lössl,Florent Hadërgjonaj,Zanka,Terence Kongolo,Christopher Schindler,Aaron Mooy,Alex Pritchard,Rajiv van La Parra,Collin Quaner,Jonathan Hogg,Steve Mounié,Joel Coleman,Scott Malone,Chris Löwe,Tommy Smith,Philip Billing,Tom Ince,Laurent Depoitre,Orestis Karnezis,Craig Cathcart,Sebastian Prödl,Daryl Janmaat,Adrian Mariappa,Étienne Capoue,Kiko Femenía,Roberto Pereyra,Will Hughes,Abdoulaye Doucouré,Troy Deeney,Heurelho Gomes,Christian Kabasele,Miguel Britos,Stefano Okaka,Richarlison,Andre Gray,Jerome Sinclair,Matchweek 34,-28,-17,32,37
53,1,1,Swansea City,Everton,"<strong class=""matchTeamFormation"" data-team-id=""45"">4-4-2</strong>","<strong class=""matchTeamFormation"" data-team-id=""7"">4-2-3-1</strong>",Lukasz Fabianski,Alfie Mawson,Martin Olsson,Federico Fernández,Kyle Naughton,Andy King,Ki Sung-Yeung,Luciano Narsingh,Tom Carroll,Jordan Ayew,André Ayew,Kristoffer Nordfeldt,Connor Roberts,Mike van der Hoorn,Kyle Bartley,Wayne Routledge,Nathan Dyer,Tammy Abraham,Jordan Pickford,Michael Keane,Séamus Coleman,Phil Jagielka,Leighton Baines,Theo Walcott,Idrissa Gueye,Wayne Rooney,Yannick Bolasie,Morgan Schneiderlin,Cenk Tosun,Joel Robles,Cuco Martina,Ramiro Funes Mori,Tom Davies,Beni Baningime,Oumar Niasse,Nikola Vlasic,Matchweek 34,-19,-15,32,41
54,3,0,Liverpool,Bournemouth,"<strong class=""matchTeamFormation"" data-team-id=""10"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""127"">5-4-1</strong>",Loris Karius,Virgil van Dijk,Andy Robertson,Dejan Lovren,Trent Alexander-Arnold,Jordan Henderson,Georginio Wijnaldum,Alex Oxlade-Chamberlain,Sadio Mané,Mohamed Salah,Roberto Firmino,Simon Mignolet,Ragnar Klavan,Alberto Moreno,James Milner,Ben Woodburn,Danny Ings,Dominic Solanke,Asmir Begovic,Ryan Fraser,Steve Cook,Nathan Aké,Simon Francis,Charlie Daniels,Lewis Cook,Jordon Ibe,Joshua King,Dan Gosling,Jermain Defoe,Artur Boruc,Jack Simpson,Brad Smith,Marc Pugh,Andrew Surman,Callum Wilson,Lys Mousset,Matchweek 34,40,-14,67,38
55,1,3,Tottenham Hotspur,Manchester City,"<strong class=""matchTeamFormation"" data-team-id=""21"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""11"">4-3-3</strong>",Hugo Lloris,Jan Vertonghen,Ben Davies,Kieran Trippier,Davinson Sánchez,Érik Lamela,Dele Alli,Eric Dier,Mousa Dembélé,Christian Eriksen,Harry Kane,Michel Vorm,Sèrge Aurier,Lucas Moura,Son Heung-Min,Moussa Sissoko,Victor Wanyama,Kazaiah Sterling,Ederson,Vincent Kompany,Fabian Delph,Kyle Walker,Aymeric Laporte,Kevin De Bruyne,Ilkay Gündogan,David Silva,Gabriel Jesus,Raheem Sterling,Leroy Sané,Claudio Bravo,Nicolás Otamendi,Yaya Touré,Brahim Díaz,Phil Foden,Bernardo Silva,Oleksandr Zinchenko,Matchweek 34,37,66,68,84
56,3,2,Arsenal,Southampton,"<strong class=""matchTeamFormation"" data-team-id=""1"">4-2-3-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""20"">3-4-2-1</strong>",Petr Cech,Sead Kolasinac,Calum Chambers,Shkodran Mustafi,Héctor Bellerín,Reiss Nelson,Mohamed Elneny,Granit Xhaka,Danny Welbeck,Alex Iwobi,Pierre-Emerick Aubameyang,Matt Macey,Rob Holding,Nacho Monreal,Jack Wilshere,Mesut Özil,Eddie Nketiah,Alexandre Lacazette,Alex McCarthy,Wesley Hoedt,Jack Stephens,Maya Yoshida,Oriol Romeu,Cédric Soares,Pierre-Emile Højbjerg,Ryan Bertrand,James Ward-Prowse,Shane Long,Dusan Tadic,Fraser Forster,Jérémy Pied,Nathan Redmond,Josh Sims,Sofiane Boufal,Charlie Austin,Manolo Gabbiadini,Matchweek 33,17,-18,51,28
57,1,1,Chelsea,West Ham United,"<strong class=""matchTeamFormation"" data-team-id=""4"">3-4-2-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""25"">3-4-2-1</strong>",Thibaut Courtois,César Azpilicueta,Antonio Rüdiger,Gary Cahill,N'Golo Kanté,Cesc Fàbregas,Victor Moses,Marcos Alonso,Álvaro Morata,Eden Hazard,Willian,Willy Caballero,Andreas Christensen,Emerson,Tiémoué Bakayoko,Danny Drinkwater,Olivier Giroud,Pedro,Joe Hart,Declan Rice,Aaron Cresswell,Angelo Ogbonna,Mark Noble,Pablo Zabaleta,Cheikhou Kouyaté,Arthur Masuaku,João Mário,Marko Arnautovic,Edimilson Fernandes,Adrián,Josh Pask,Patrice Evra,Grady Diangana,Josh Cullen,Jordan Hugill,Chicharito,Matchweek 33,23,-18,56,33
58,2,2,Bournemouth,Crystal Palace,"<strong class=""matchTeamFormation"" data-team-id=""127"">4-4-1-1</strong>","<strong class=""matchTeamFormation"" data-team-id=""6"">4-4-2</strong>",Asmir Begovic,Charlie Daniels,Simon Francis,Steve Cook,Nathan Aké,Ryan Fraser,Dan Gosling,Marc Pugh,Lewis Cook,Jermain Defoe,Callum Wilson,Artur Boruc,Jack Simpson,Brad Smith,Andrew Surman,Kyle Taylor,Lys Mousset,Joshua King,Wayne Hennessey,James Tomkins,Aaron Wan-Bissaka,Mamadou Sakho,Patrick van Aanholt,Ruben Loftus-Cheek,Luka Milivojevic,James McArthur,Yohan Cabaye,Andros Townsend,Wilfried Zaha,Diego Cavalieri,Pape Souaré,Timothy Fosu-Mensah,Martin Kelly,Jairo Riedewald,Lee Chung-Yong,James Daly,Matchweek 33,-12,-19,37,30
59,2,3,Manchester City,Manchester United,"<strong class=""matchTeamFormation"" data-team-id=""11"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""12"">4-3-3</strong>",Ederson,Danilo,Vincent Kompany,Nicolás Otamendi,Fabian Delph,Fernandinho,David Silva,Ilkay Gündogan,Raheem Sterling,Bernardo Silva,Leroy Sané,Claudio Bravo,Kyle Walker,Aymeric Laporte,Yaya Touré,Kevin De Bruyne,Gabriel Jesus,Sergio Agüero,David de Gea,Antonio Valencia,Chris Smalling,Eric Bailly,Ashley Young,Ander Herrera,Nemanja Matic,Paul Pogba,Romelu Lukaku,Alexis Sánchez,Jesse Lingard,Joel Pereira,Victor Lindelöf,Marcos Rojo,Scott McTominay,Juan Mata,Anthony Martial,Marcus Rashford,Matchweek 33,67,37,84,68
60,0,0,Everton,Liverpool,"<strong class=""matchTeamFormation"" data-team-id=""7"">4-3-3</strong>","<strong class=""matchTeamFormation"" data-team-id=""10"">4-3-3</strong>",Jordan Pickford,Phil Jagielka,Leighton Baines,Séamus Coleman,Michael Keane,Wayne Rooney,Tom Davies,Morgan Schneiderlin,Yannick Bolasie,Cenk Tosun,Theo Walcott,Joel Robles,Ramiro Funes Mori,Cuco Martina,Idrissa Gueye,Beni Baningime,Oumar Niasse,Dominic Calvert-Lewin,Loris Karius,Ragnar Klavan,Nathaniel Clyne,Virgil van Dijk,Dejan Lovren,James Milner,Georginio Wijnaldum,Jordan Henderson,Sadio Mané,Dominic Solanke,Danny Ings,Simon Mignolet,Conor Masterson,Trent Alexander-Arnold,Alex Oxlade-Chamberlain,Curtis Jones,Rafael Camacho,Roberto Firmino,Matchweek 33,-15,40,40,66
